Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003520198.1	27.47873	27.87851	27.5979	27.1088	27.07155	26.84016	27.17158	27.48849	26.7216	27.73952	28.35928	27.73126
WP_003513792.1	23.52799	23.66561	25.93243	19.53705	24.72402	24.95528	26.3431	23.58555	26.08994	24.75949	27.15599	26.66573
WP_003519740.1	25.85216	25.79145	25.30939	26.22005	24.70409	25.82691	25.49726	24.94593	24.58318	24.25199	25.51205	25.00557
WP_003516468.1	28.47857	28.62475	27.79226	27.25557	28.04836	27.71485	27.42702	28.8415	26.72485	28.26662	28.29999	28.47818
WP_003518381.1	19.68295	18.57121	19.37285	18.7436	21.19757	18.17171	21.73099	20.47711	19.41274	20.24693	18.88424	20.89087
WP_003513025.1	19.84363	25.17712	24.10444	24.20429	20.40673	26.41751	25.90962	24.55924	24.33988	25.10125	20.23153	24.76862
WP_003518603.1	29.07668	29.38765	29.45246	29.09955	29.49341	28.42328	29.35838	29.78486	29.34717	29.20263	28.26703	29.81368
WP_003518601.1	29.11816	29.43242	28.63964	29.35695	29.05134	29.17624	29.26974	29.12177	28.68879	29.15078	28.86518	28.94192
WP_003517535.1	23.94027	22.72604	24.14121	22.98774	22.9558	19.92475	23.84049	24.33458	21.09562	22.83422	23.49653	22.76236
WP_003518900.1	24.7193	26.05142	26.13354	26.86256	27.04348	25.07127	24.40994	23.70889	24.07779	18.62965	24.29797	24.46921
WP_003518953.1	20.15786	19.53205	18.32223	22.83552	19.75255	20.77058	19.39364	18.92342	26.15654	20.28791	19.08419	25.29211
WP_003516026.1	30.29132	19.72606	26.19767	29.9845	18.98515	20.83194	20.6026	20.51649	19.95249	20.30495	20.84834	19.98332
WP_003511526.1	23.85356	20.19778	25.11233	24.6072	24.79309	20.43801	21.0453	23.98135	20.0899	18.50088	19.31674	23.63391
WP_003515954.1	23.91724	23.17111	23.52052	22.74438	22.85489	22.17633	20.61228	23.54585	21.54982	18.87785	22.33865	18.13459
WP_003519558.1	27.60769	27.97805	27.93649	28.03595	27.66066	28.12029	28.08388	27.83386	27.52841	28.02667	26.96274	27.0816
WP_003513238.1	24.39337	24.13152	25.15418	25.32117	25.70748	25.2449	25.27191	25.2434	24.21752	25.18417	24.96665	25.58373
WP_003516579.1	32.30717	30.40021	32.48234	30.59079	30.77877	31.50408	30.15739	30.11027	31.78644	32.09682	31.82066	32.35897
WP_003519296.1	24.40935	23.38776	25.01763	24.4636	24.6042	25.17914	25.03359	24.48523	23.97319	23.89714	23.12597	23.90399
WP_003512019.1	25.97346	25.84128	26.90839	26.41889	26.2428	26.85404	26.22669	26.28222	26.7265	27.47786	26.4459	26.12346
WP_003519389.1	23.3319	19.49961	20.04199	18.95881	19.47821	18.70196	20.2299	24.6123	19.28214	23.5878	23.96981	20.68399
WP_003519008.1	23.10947	23.50821	22.54306	23.16951	23.53557	24.19919	23.68051	24.28775	23.69072	23.61146	22.648	23.95543
WP_003514211.1	24.31787	24.2524	22.39807	23.1718	24.27705	24.67031	23.23112	22.98471	19.10596	22.88963	19.96039	19.03396
WP_003512990.1	19.45497	20.07518	20.87178	27.70042	28.06937	23.21988	19.55541	18.79972	20.41186	27.23056	19.3191	27.11988
WP_003513548.1	30.02209	29.71727	30.10554	29.64143	29.08684	28.89631	29.2657	29.57137	27.3556	29.40384	28.53908	29.61036
WP_003516438.1	25.97712	25.77188	26.13604	26.17579	27.43236	25.92578	25.50835	25.9059	25.38492	26.07526	25.7853	25.3495
WP_003512036.1	26.76852	27.12057	26.76712	26.6789	18.44404	24.32512	25.78204	26.32114	19.29976	25.35134	26.09048	28.16894
WP_003511753.1	26.45406	27.63859	26.70164	27.347	27.40282	26.08111	27.30031	26.60204	21.00972	24.62786	26.40436	25.23538
WP_003512582.1	31.41066	31.06874	29.28282	30.9055	30.84886	29.7281	30.96936	31.18166	30.58341	30.94038	32.08491	32.1758
WP_003517020.1	26.97106	26.10619	27.10974	27.17929	26.68403	26.5392	29.23559	27.57631	26.87298	26.14478	26.65314	25.76112
WP_003518976.1	27.93523	28.08592	28.09082	27.81819	27.52365	26.8392	28.0913	27.99601	26.31647	28.06235	27.75551	27.964
WP_003520701.1	22.85147	22.83377	24.62123	22.76432	23.14616	19.83676	22.74355	23.41435	20.14905	23.01708	22.42976	23.33549
WP_003515673.1	26.13838	25.82301	25.74778	25.72677	25.86697	26.22685	25.88774	25.95149	24.78729	25.08497	25.26472	25.03067
WP_003517504.1	25.56828	25.45748	26.93415	25.94498	26.30723	19.99359	25.43004	25.86868	19.52745	25.72643	28.06066	25.73914
WP_003517611.1	28.12292	28.41242	29.29963	28.39556	28.31222	28.59851	28.43058	28.8948	28.39423	29.26759	28.83113	28.84539
WP_003515619.1	21.24719	20.16746	20.54552	18.18413	22.03507	20.30029	18.76418	19.73825	21.05214	21.54526	19.39318	19.04899
WP_003514256.1	20.71107	19.90986	21.23589	19.93442	20.92882	19.61424	20.95753	21.7244	19.59926	20.92577	20.81365	22.11579
WP_003516406.1	20.32311	27.23516	26.85248	21.52535	23.09505	20.17982	22.86177	24.26683	26.81829	26.11737	19.91972	26.72926
WP_003519451.1	20.12733	19.88053	26.76519	25.08197	20.95367	21.36352	25.65867	21.12926	20.97609	19.5697	20.11751	19.7669
WP_003513587.1	25.53254	26.144	24.90592	25.69796	24.43134	20.27049	23.98808	19.82651	20.10962	21.02342	25.71028	27.0663
WP_003512022.1	26.99323	26.2366	27.16854	26.447	26.79273	26.86121	25.99795	27.24762	26.85508	27.70897	25.80857	27.15978
WP_003517613.1	29.72567	29.46492	29.36454	29.05675	28.25016	28.83488	28.47613	28.01796	28.44471	28.41669	29.59546	29.20055
WP_011837904.1	19.868	20.5466	18.84242	20.77894	21.01292	20.01737	18.9788	21.22307	20.30134	21.26603	19.8966	19.0369
WP_003514681.1	31.09935	31.25573	29.85636	31.03737	29.96899	31.31274	30.72635	30.42793	28.1615	31.52573	31.2384	31.80881
WP_003515466.1	28.72655	28.66249	27.09276	26.64946	26.77926	28.77931	26.76984	26.88153	25.54674	26.42644	25.65245	28.16851
WP_003517615.1	19.83846	18.92549	19.76865	20.8402	20.63252	19.98854	19.27256	21.45615	20.08721	22.34133	19.8828	24.41117
WP_003512804.1	26.40283	27.04419	24.2049	26.39702	25.49756	28.00031	27.78384	25.89817	25.16829	25.13991	27.05332	25.19069
WP_003517635.1	24.78384	25.41946	25.46383	24.50063	25.41804	25.53899	25.36784	24.818	24.73046	26.71785	23.39202	24.51445
WP_003515665.1	22.0325	22.05648	22.54246	23.03439	22.37503	24.58039	18.20628	22.48406	22.95991	22.81641	19.24469	20.81433
WP_003514220.1	20.50904	18.79132	19.95568	26.84039	26.88017	20.64305	19.95168	20.94737	20.07384	28.21515	19.72129	27.95303
WP_003519441.1	18.87697	20.59825	20.10953	20.44689	18.95609	19.05009	20.79383	18.64132	19.45533	20.73643	18.40901	19.60698
WP_003515022.1	28.53646	28.51385	28.0732	27.7077	28.06114	28.3249	27.88595	28.18029	27.33791	29.00473	27.16923	28.50745
WP_003516995.1	28.8054	28.60129	29.34947	28.94394	29.12408	29.06591	29.15724	29.05685	28.41035	29.23047	28.58672	28.20715
WP_003512395.1	20.56103	20.6799	19.73738	19.65623	20.05191	20.6938	20.85492	21.29273	18.64533	18.48824	19.57935	19.75211
WP_003518076.1	19.33	19.78066	20.29222	20.88011	21.03149	19.49227	21.84779	21.41482	19.77971	21.50824	20.54873	21.76268
WP_003518220.1	27.6223	27.67257	27.3996	27.43552	27.49829	27.85515	27.96273	27.76109	27.60634	27.26858	26.81397	27.25136
WP_003516997.1	24.67106	24.32238	25.02782	25.02296	25.16013	24.78638	25.24247	25.56164	25.33645	25.5398	24.94549	25.3395
WP_003515671.1	29.96208	30.02687	29.60039	30.35694	29.77621	30.1396	30.22028	29.79722	29.43654	29.67052	29.59694	30.2412
WP_003518069.1	22.94214	22.90794	21.45346	19.84657	20.20335	22.76808	23.43978	23.1897	18.94893	21.09592	18.72224	23.34356
WP_003518117.1	30.34338	29.98925	29.47848	30.79672	29.63914	30.05297	30.63833	30.03364	30.53127	31.25294	31.71042	30.93212
WP_003513564.1	26.90278	26.28323	26.4581	26.38441	25.99198	26.40589	26.39171	24.46734	26.61242	24.77752	25.54971	26.40948
WP_003517627.1	26.93002	27.04711	26.71363	25.9187	26.6912	27.21567	25.9039	26.88978	25.99388	26.0342	25.33207	27.23173
WP_003517316.1	21.58841	19.82978	20.38118	24.17097	24.45531	20.77403	23.04626	20.45517	19.66647	20.37486	19.46252	18.89896
WP_003513562.1	20.64323	19.49023	21.07021	21.13996	20.49953	19.86428	20.80163	18.74902	19.03921	20.22409	18.81538	18.71288
WP_003515457.1	25.32261	23.68762	24.92418	25.0022	24.46809	24.94523	25.56963	25.04558	25.55979	25.70349	25.04989	25.55697
WP_003515661.1	26.56671	28.85134	27.39408	27.15628	27.86952	27.72581	27.78453	27.4441	27.71121	29.84219	27.21352	27.12838
WP_003521048.1	19.73791	19.50535	20.13286	20.00315	19.83704	19.89041	20.46271	22.33625	21.13267	18.44811	23.31611	25.3288
WP_003515459.1	19.78737	22.61386	23.0155	20.93364	25.47995	19.93868	23.39715	21.1018	20.89096	20.89718	20.97519	20.09216
WP_003517637.1	23.32074	24.92572	24.99511	20.30938	26.14187	19.60503	26.34106	19.57903	25.04819	25.15325	27.04819	18.91757
WP_003515667.1	22.64542	20.76613	21.98274	22.24864	24.63168	22.17957	23.22087	22.67604	22.70897	23.66576	22.70898	22.14239
WP_003515468.1	26.28201	27.41289	25.86931	26.53892	26.93516	26.34853	26.62293	26.83606	25.45034	26.03244	25.49414	27.2481
WP_003518478.1	28.02609	27.70048	28.00542	27.91843	27.98532	27.67329	27.71671	27.83353	28.0018	28.18735	27.29634	27.92655
WP_003512399.1	26.96168	26.41785	27.15976	29.32617	27.07649	26.69216	29.72924	27.80556	27.21599	27.23321	27.06311	29.80113
WP_003519032.1	29.10813	29.18154	29.30473	29.53702	29.27506	29.69797	28.98315	29.12482	29.4161	29.37334	28.89188	29.31737
WP_003513605.1	26.65044	25.83821	25.63989	26.79927	24.74661	25.02975	25.33585	25.09774	24.51282	26.59718	25.84015	26.01083
WP_003519393.1	19.44553	20.31941	20.10458	19.6244	20.38319	19.61988	18.73422	23.30718	19.83084	23.41717	20.72581	20.72361
WP_003513902.1	26.91119	27.58153	27.4775	27.39058	27.34885	26.55608	26.99556	27.71834	26.67654	27.13322	27.52585	27.42776
WP_003517639.1	22.19205	21.31483	21.90941	22.28098	22.37065	20.74746	19.67426	21.58361	20.40085	24.30026	19.6321	19.48385
WP_003514880.1	22.78394	22.99438	25.99158	26.09793	22.87821	21.49443	26.8045	26.87251	27.40451	25.72803	19.39881	22.44631
WP_003517151.1	23.88324	23.86691	22.47698	23.97709	23.29787	22.63218	23.06544	22.50294	23.13894	22.05108	21.20069	23.74452
WP_003519391.1	24.31013	24.30001	24.41265	26.03766	24.53501	25.09153	26.0814	26.29484	26.83858	26.0961	25.1478	25.34559
WP_004463666.1	21.95242	24.34601	25.1908	25.24791	24.73691	23.71279	23.59381	22.56481	19.60471	23.56083	23.29272	19.15564
WP_003519538.1	19.46075	19.34451	20.74666	20.18909	30.04178	20.41981	19.86407	20.22431	18.42431	19.31209	18.18099	29.40302
WP_003513100.1	20.28031	18.91413	19.18394	21.37094	24.96342	19.46183	25.22581	23.33386	19.66969	23.31097	19.46584	19.81458
WP_003514722.1	22.16175	23.29378	24.37732	24.44885	24.85287	23.36266	24.75111	24.69737	23.40909	23.9829	20.49029	19.15806
WP_003517629.1	26.2436	26.3657	26.24901	26.55132	26.65752	26.17563	26.80305	26.90829	26.38473	26.78559	26.42764	26.58208
WP_003515685.1	26.88551	26.41166	26.74978	26.69384	26.31086	26.34354	26.08002	25.54508	26.26187	27.12355	25.52263	25.9991
WP_003517159.1	25.12747	25.65074	25.58548	25.67666	25.76476	26.36377	25.64257	26.57825	25.05826	25.6044	19.14617	25.62084
WP_003517306.1	19.29882	19.47233	19.0546	23.77047	22.49647	19.03893	23.53914	19.5929	20.66267	21.62494	19.6841	20.76842
WP_003517609.1	26.06255	25.89676	26.11522	25.94272	25.89583	26.26788	26.3065	26.50868	25.36918	26.17801	25.75569	25.31906
WP_003520364.1	23.69337	22.52081	22.88951	23.23414	22.95983	22.70122	22.89305	23.52118	23.11548	23.66549	23.91284	23.51522
WP_003513108.1	18.86553	19.78229	20.79645	20.27963	25.26774	19.58743	23.25499	22.81823	21.59136	19.98378	18.21335	21.90696
WP_003513369.1	27.31917	28.25522	27.15011	27.40943	27.91727	28.72028	28.32213	28.30645	28.18714	28.092	27.56751	26.70168
ADU73859.1	23.82178	23.64812	23.3451	23.07434	23.68249	21.89428	23.24001	23.63996	22.81847	24.00188	24.01285	22.55119
WP_003514874.1	19.4275	19.17831	26.78877	20.0269	21.52624	19.89201	20.02022	20.25545	19.35984	19.32653	19.93896	19.2339
WP_003512988.1	27.03255	26.6173	27.14423	26.9861	25.69652	26.48527	26.41371	26.4876	25.94186	26.74701	25.25132	26.69276
WP_095522195.1	23.79032	22.79902	22.94191	23.74142	24.32169	24.32632	20.32559	24.13116	19.88124	22.28104	21.25406	24.1826
WP_003514505.1	24.50389	24.73644	24.9161	24.93898	24.47646	24.4288	24.35591	24.33537	22.75356	24.16734	23.6126	23.67802
WP_003513422.1	22.35231	21.08468	22.41469	22.08168	22.38975	22.46821	22.94558	22.78605	22.05088	22.46291	19.19746	21.42623
WP_003516328.1	23.07675	19.61931	22.20507	24.55139	21.61174	25.16182	24.79436	24.74587	22.29593	23.37501	19.18178	20.79424
WP_003516162.1	19.73956	20.16368	19.61772	19.99812	20.47075	23.04337	19.64252	19.58174	18.45567	20.01619	20.4514	20.6881
WP_003520408.1	24.88014	26.61072	26.1649	25.60268	26.19044	26.15604	25.92824	26.88041	20.12827	26.77975	26.365	26.19119
WP_003515525.1	23.45504	23.32593	23.20207	24.26941	24.27188	24.29332	23.43967	22.97457	19.40956	20.44498	22.18523	23.77849
WP_003515509.1	26.85879	26.91353	26.9288	27.25536	26.89105	26.24558	26.54045	26.52763	26.92519	27.11339	26.26853	26.85172
WP_014522588.1	24.14427	23.3076	22.75294	22.39014	23.50274	19.29852	24.52237	24.81053	22.90813	22.09206	22.10511	24.29325
WP_003515527.1	25.00599	24.93664	25.35514	24.989	24.77228	25.91323	25.03708	23.85173	24.50626	25.29594	24.87464	24.43247
WP_003518751.1	26.08497	25.43832	25.44212	25.77075	24.28753	25.64513	24.21806	25.35795	25.12155	25.63953	24.68473	25.79583
WP_003514643.1	30.86963	31.44847	30.78848	31.48537	30.33433	30.48161	30.58339	30.78012	29.08603	30.87559	31.60666	31.48857
WP_003517212.1	28.5112	28.96305	28.87757	28.35919	28.60368	28.39739	28.35495	28.03502	27.90999	29.23695	28.37731	28.68352
WP_003517455.1	27.43832	27.40322	27.86508	27.4584	27.87921	26.66657	27.56468	27.67123	26.68195	27.30469	26.6533	27.73095
WP_003515517.1	19.1315	22.39754	20.87516	20.6516	23.45379	25.39718	20.20564	21.2221	19.39435	19.31491	20.48604	23.97233
WP_003516624.1	23.7037	23.67863	22.5726	19.06114	23.71325	24.78555	21.38418	24.37763	20.62497	24.10616	23.68264	19.77294
WP_003518472.1	27.97327	27.35861	27.25638	27.4682	27.97246	28.21313	27.68411	27.4146	27.33235	27.84364	26.25609	27.46054
WP_003517826.1	21.05075	20.47477	20.00831	18.9295	20.22632	19.95284	19.57078	20.46657	20.65855	19.28541	19.50575	19.97543
WP_003516186.1	27.74568	27.35864	27.50384	27.46043	20.19848	19.73186	27.63824	27.6977	18.34297	28.74095	26.78096	27.94526
WP_003516864.1	22.90224	23.59452	23.26716	22.50411	23.91336	25.63041	25.44984	25.55435	25.68133	23.41882	21.83075	24.62935
WP_003518595.1	28.82742	28.53203	28.59726	28.61311	28.45825	29.05929	29.17405	28.8561	28.9369	28.26115	28.64461	28.71622
WP_003518077.1	22.04846	19.26056	21.53006	22.03834	23.07776	22.27925	21.92278	22.91595	22.68537	22.23618	18.09707	22.75257
WP_003518607.1	26.32258	26.30026	26.0881	26.24618	26.53498	25.35658	26.83435	26.68788	25.66657	25.87736	25.35455	25.33175
WP_003514876.1	22.21793	23.25654	21.51472	22.59936	20.83051	22.9596	23.65391	22.05214	19.98698	21.73163	19.79319	19.73515
WP_003518741.1	22.99459	23.39107	23.61597	23.21165	23.99593	24.34834	22.71498	23.97375	23.07275	22.23664	19.97295	19.08188
WP_003517459.1	25.18798	25.57366	23.78236	26.44559	26.71675	25.12045	26.25518	25.39834	26.60934	24.42474	26.60629	26.28553
WP_003517772.1	21.96412	21.56581	22.36895	20.83528	22.40928	22.5811	21.37235	21.69489	21.01712	21.95216	18.85992	19.5698
WP_003512518.1	19.57548	20.57587	19.72834	20.70227	19.29226	20.26678	23.06416	20.34872	20.16122	19.86256	19.49949	18.22637
WP_003511591.1	30.26023	29.0881	27.95247	30.14427	30.27617	30.5498	30.66077	28.32669	28.12042	30.26746	30.05391	28.38461
WP_003514341.1	23.31625	25.26086	19.74292	19.50262	19.16494	20.57247	20.0439	20.24179	19.08239	25.95637	19.86107	19.42449
WP_003513424.1	23.21194	23.63797	22.96292	22.36178	22.53584	22.52277	20.01519	22.81055	19.7023	20.11328	18.68426	18.54703
WP_003521619.1	20.12353	20.10729	20.52766	20.78238	20.87952	20.07316	20.66685	19.45444	20.05278	20.00198	20.24131	19.30488
WP_003516357.1	30.24694	29.23661	28.76238	28.56438	27.9969	29.10296	28.21991	29.04569	28.4602	29.1537	29.69374	28.97613
WP_003511511.1	26.21479	25.72883	25.92898	26.50126	26.49422	26.0739	26.20593	25.71707	24.50202	27.24692	23.38227	22.99948
WP_003513087.1	20.43672	21.59535	19.58787	19.90014	26.72366	19.37934	23.09141	26.44646	18.91211	25.85896	24.09076	18.64238
WP_003517447.1	29.20815	28.82561	28.45063	28.64834	28.70729	28.51614	28.42325	28.93018	28.39801	29.05211	28.34215	28.40634
WP_003514847.1	25.68156	24.01586	24.35427	19.94833	19.71925	20.67181	27.36393	28.08513	20.42134	24.59711	22.56311	20.85347
WP_003512659.1	27.31582	27.70983	27.43429	27.87244	27.37459	28.61417	27.45366	27.71585	26.02867	27.87562	27.79624	27.70586
WP_041740028.1	19.92515	19.70793	19.17299	19.6152	20.957	20.21137	28.49592	27.93649	19.62164	19.18241	19.41627	28.06277
WP_003516311.1	19.2143	19.66728	19.71109	19.63004	20.10372	22.46354	22.24875	24.60625	19.81057	19.00364	19.61119	20.59818
WP_003515533.1	20.5385	20.42834	20.00988	20.42871	20.15033	21.67359	21.87173	19.28271	19.04797	20.32864	18.82442	23.29481
WP_003516619.1	28.0156	28.43126	28.52257	28.40694	28.48154	28.27818	28.24264	27.88196	27.2184	28.23204	28.1657	27.8675
WP_003520963.1	27.8516	27.93334	28.27499	27.8036	27.55186	27.22216	27.50685	27.84695	27.08974	28.28243	28.34137	28.29609
WP_003518318.1	20.06676	22.09854	25.15434	19.47224	22.78935	21.8292	19.08084	20.55562	18.61532	19.20028	23.87561	23.59597
WP_003516353.1	26.76109	25.81122	26.49401	26.98993	25.95093	26.43102	26.67361	26.00122	26.03567	26.84898	26.36821	26.58913
WP_014522631.1	28.22154	27.46321	27.72432	28.45828	25.99053	27.30942	26.38182	26.2041	28.19071	28.21365	28.04857	27.73892
WP_003516377.1	25.51641	24.58912	25.08682	24.81113	25.22306	24.24641	25.2626	25.64583	23.97008	25.43529	24.99198	25.27684
WP_003514641.1	31.61061	31.80661	30.69907	30.94238	31.38667	30.50209	31.26229	30.06371	29.38939	30.64774	30.45162	30.50997
WP_003516613.1	26.01998	25.10373	26.39088	25.53466	27.07692	19.81894	25.2375	25.82	20.47673	20.93525	25.69496	24.26041
WP_003514309.1	32.38168	32.22713	32.01279	32.30114	32.02126	32.24754	32.47306	31.63997	31.87308	32.77165	32.33733	32.71994
WP_003514582.1	27.69091	27.30826	27.91445	28.04392	27.49606	27.61316	27.79254	27.9456	27.75684	27.94458	28.20696	27.18713
WP_003519322.1	22.84797	22.2706	23.84297	23.13094	23.43339	21.40109	18.94957	19.47161	19.3229	23.23956	18.37805	23.07958
WP_003514647.1	31.32729	31.08565	30.80244	30.97773	31.22208	31.13638	31.47363	31.25181	30.46523	31.00555	31.19679	31.48463
WP_003517748.1	26.87815	23.8538	26.68796	22.97552	24.11083	26.09955	26.14411	25.95535	25.83505	24.18017	23.16842	22.87637
WP_003517463.1	21.25813	21.91931	20.51498	19.07295	22.33147	21.6066	22.11218	22.77686	25.04586	23.00463	20.29847	21.72129
WP_003515896.1	23.21263	22.64992	22.59001	23.05816	19.82814	19.779	20.71738	20.72332	21.28449	25.33039	22.84451	22.14442
WP_003514333.1	24.79646	19.86498	24.00285	23.43707	25.11542	25.79215	24.27551	24.49311	20.6681	19.42898	19.10806	24.16367
WP_003513824.1	21.56488	21.4089	19.42765	23.03545	19.84248	21.82321	19.52108	21.13837	18.32837	20.06199	20.4959	19.47849
WP_003517218.1	19.66469	22.48171	21.26536	23.28745	20.61494	24.16785	23.9719	19.69132	20.92756	19.4313	18.08201	19.23966
WP_003516363.1	26.86306	26.89894	27.41465	27.4896	27.09598	26.93699	27.17806	27.2613	26.32769	27.25811	26.17623	26.87963
WP_003515537.1	28.24577	28.35821	26.63567	28.06669	29.11365	30.31581	28.13584	28.28235	27.39606	27.63525	28.37691	28.9486
WP_003520957.1	22.78984	26.64536	25.40549	23.57983	23.7549	25.51629	24.25516	27.00142	26.30084	26.11791	20.76358	26.04469
WP_003514653.1	31.54807	30.92878	31.21541	30.9086	30.88379	30.60479	29.22238	29.99659	31.23139	30.48161	29.86996	31.47001
WP_003514820.1	19.62377	20.39776	19.85277	19.04999	19.68986	22.87991	20.79726	20.29945	21.61913	23.52628	23.13088	17.99293
WP_003512860.1	27.498	27.6196	28.43276	27.96432	29.26051	28.22185	28.25968	28.37237	28.00192	20.97829	27.67451	28.25997
WP_003517114.1	23.23283	22.80315	22.91636	23.54867	23.14602	20.52685	23.76812	22.85826	20.67011	22.30999	21.47706	21.50684
WP_003520986.1	29.14671	28.84088	28.88067	29.03937	29.32137	28.90813	29.04818	29.01268	27.93802	28.30053	28.65984	28.43572
WP_003512661.1	28.35715	28.02892	28.12737	27.92932	28.0292	27.04078	27.33987	27.63987	27.35132	28.03927	27.48787	28.21974
WP_003516993.1	25.77845	25.25425	25.88366	25.51836	25.69741	25.67233	25.311	25.46453	25.61576	25.88819	24.88498	25.4586
WP_003514315.1	29.39516	29.19291	29.34108	28.81471	28.25951	28.62284	29.2513	29.19997	21.69173	27.84242	27.69001	28.11594
WP_003521121.1	24.78261	24.75247	20.37754	25.33237	25.20269	19.97327	19.91749	25.45054	19.26667	22.02379	24.90193	19.30829
WP_003516217.1	24.03246	23.91894	24.87559	24.74091	25.15013	23.56903	24.26079	24.64215	20.23923	25.89107	23.19968	25.29411
WP_003517446.1	21.9716	23.40157	20.67742	21.70953	22.54251	22.7852	21.89325	23.82352	22.48639	23.75206	21.92392	22.72174
WP_003514104.1	21.96582	21.04675	22.69608	22.5552	24.23901	23.8885	24.32716	24.08913	23.83529	23.75406	23.10252	24.65194
WP_003513513.1	28.63109	28.71953	28.39353	27.88492	28.05553	27.9041	28.44436	28.49797	28.06991	29.21286	28.50696	28.81553
WP_003517181.1	25.79279	25.76555	26.19333	26.0558	26.53563	26.19296	26.09834	26.01957	26.71625	26.53482	25.24013	25.80375
WP_003518492.1	24.06313	24.44322	25.98258	26.19252	26.3445	25.13757	24.611	24.85897	24.74434	25.06764	22.97284	23.85241
WP_003517828.1	20.95621	19.68216	22.45777	21.27816	21.004	20.4968	20.65392	19.69356	19.52298	19.50416	20.49797	20.35706
WP_003517000.1	28.04054	28.76926	28.15163	27.71811	26.09866	27.49406	28.21069	27.20101	28.10998	27.89793	28.14786	29.07028
WP_003517183.1	29.28728	29.58346	29.39854	29.28907	29.21509	29.03637	29.61139	29.79634	28.2759	29.44272	29.70858	29.90839
WP_003511911.1	27.64488	27.12963	27.45866	27.34947	28.25194	25.85505	27.29211	25.9551	26.89544	26.76142	27.48154	27.20256
WP_003517022.1	24.43814	24.12949	24.15872	23.70561	24.44491	24.34275	24.13998	23.44105	23.16508	23.65266	22.4641	24.10123
WP_003513428.1	27.30498	27.21804	27.39206	27.36611	27.60624	28.20062	26.99435	27.03003	27.84537	27.77863	27.38706	27.6794
WP_003517888.1	20.38998	22.83746	22.87637	21.80148	19.28148	21.13452	24.86962	23.49151	20.56208	20.90113	23.78126	22.76919
WP_003519503.1	19.82281	26.71717	20.18759	19.59764	19.81115	19.79362	19.96555	24.16161	19.58001	20.02199	21.55197	18.98102
