Genes	hpt_T1	hpt_T2	hpt_T3
WP_003516360.1	-1.40945662312	0.805097732536	0.604358890579
WP_003516363.1	0.889770412511	0.507076694119	-1.39684710663
WP_003516364.1	1.4142015997	-0.702063285854	-0.71213831385
WP_003516367.1	-1.37294493646	0.392760617804	0.980184318659
WP_003516374.1	-0.944862139928	1.38370855372	-0.43884641379
WP_003516377.1	-1.07979446501	-0.251009168406	1.33080363342
WP_003516379.1	-0.976775476059	-0.397294062634	1.37406953869
WP_003516386.1	-1.12921250209	-0.172726335957	1.30193883804
WP_003516388.1	-0.914757654798	-0.476652127517	1.39140978231
WP_003516403.1	1.38059536241	-0.424840841072	-0.955754521336
WP_003516406.1	-0.186461572385	-1.12082195629	1.30728352867
WP_003516409.1	1.26089299008	-1.18507398324	-0.0758190068418
WP_003516411.1	-0.559165277957	-0.845362090306	1.40452736826
WP_003516413.1	-1.40570128217	0.837025634973	0.568675647195
WP_003516416.1	1.41395629083	-0.683617800339	-0.730338490488
WP_003516418.1	0.812984696588	-1.40863600683	0.595651310238
WP_003516419.1	1.37563594572	-0.971929409848	-0.403706535875
WP_003516421.1	-0.95135659883	1.38187389993	-0.430517301103
WP_003516438.1	1.06907518847	-1.33629109816	0.26721590969
WP_003516440.1	0.925840581836	0.46288444701	-1.38872502885
WP_003516448.1	1.11563486812	-1.3104920854	0.19485721728
WP_003516452.1	0.0258545372683	-1.23746745057	1.2116129133
WP_003516455.1	-1.27828486269	0.11522368062	1.16306118207
WP_003516459.1	-1.04843431556	-0.297725123933	1.34615943949
WP_003516462.1	0.968489009169	0.408236183912	-1.37672519308
WP_003516465.1	0.477081737985	0.914409590247	-1.39149132823
WP_003516468.1	-0.0635609838321	-1.19172676225	1.25528774608
WP_003516470.1	-0.922054277503	-0.467607306014	1.38966158352
WP_003516483.1	1.07244624048	0.26214665371	-1.33459289419
WP_003516491.1	1.41293860232	-0.758463334948	-0.654475267375
WP_003516495.1	0.271393576957	1.0662845528	-1.33767812976
WP_003516497.1	0.616079354709	0.794382506532	-1.41046186124
WP_003516504.1	1.39445952027	-0.493239601697	-0.901219918576
WP_003516509.1	-0.0859622214479	1.26546132421	-1.17949910276
WP_003516513.1	1.37901820946	-0.41797350212	-0.961044707339
WP_003516515.1	-1.37144106539	0.386785668341	0.984655397047
WP_003516517.1	0.0887062050051	1.17798007912	-1.26668628412
WP_003516518.1	-0.86116118422	1.40207483352	-0.540913649301
WP_003516520.1	0.224083127195	1.09723097147	-1.32131409867
WP_003516522.1	1.41247403704	-0.766964450709	-0.645509586329
WP_003516525.1	0.984260098053	0.387315256001	-1.37157535405
WP_003516527.1	0.410491472952	-1.37726218814	0.96677071519
WP_003516528.1	0.394734933234	-1.37343644817	0.978701514932
WP_003516530.1	0.378171670703	0.991058071386	-1.36922974209
WP_003516545.1	-1.35162345119	0.315484742625	1.03613870856
WP_003516547.1	-0.416099193903	1.37858199532	-0.962482801415
WP_003516556.1	-1.27766845937	1.16387944769	0.113789011683
WP_003516558.1	-0.657537115631	1.41308110786	-0.755543992225
WP_003516560.1	-1.16849356201	1.27415046751	-0.105656905502
WP_003516561.1	-0.362679174757	-1.00244580793	1.36512498269
WP_003516564.1	-1.40523844274	0.564856057592	0.840382385144
WP_003516566.1	-0.800949189381	1.40986069377	-0.608911504392
WP_003516573.1	1.19452066568	0.0583617263097	-1.25288239199
WP_003516575.1	0.593941911246	0.814525672599	-1.40846758385
WP_003516579.1	0.122804943732	-1.28152099453	1.1587160508
WP_003516581.1	1.08385030298	-1.32865978944	0.24480948646
WP_003516583.1	-1.40142073752	0.536348154957	0.865072582567
WP_003516585.1	-1.41421356237	0.707106781187	0.707106781187
WP_003516590.1	1.3779809589	-0.413533844602	-0.964447114298
WP_003516591.1	-0.821728661375	1.40764490098	-0.585916239602
WP_003516592.1	1.19818766878	0.0514903129583	-1.24967798174
WP_003516596.1	0.752984491025	0.660214447437	-1.41319893846
WP_003516613.1	0.923455684898	0.465861613357	-1.38931729825
WP_003516619.1	1.09334368144	0.230148405982	-1.32349208742
WP_003516624.1	-1.35415325229	1.03020794306	0.323945309224
WP_003516641.1	-1.33507325085	0.263575536762	1.07149771409
WP_003516642.1	-1.32541123565	1.08986342509	0.235547810562
WP_003516657.1	0.790816288867	0.619952480146	-1.41076876901
WP_003516661.1	-1.3331409613	1.07528967886	0.25785128244
WP_003516665.1	-0.392406810944	-0.980449759672	1.37285657062
WP_003516667.1	0.0733087666216	-1.25975264942	1.1864438828
WP_003516668.1	0.222351654135	-1.32068804545	1.09833639132
WP_003516678.1	0.186084410139	1.12105393784	-1.30713834798
WP_003516691.1	-0.399381781123	-0.975200868146	1.37458264927
WP_003516698.1	0.372632018138	-1.36778079242	0.99514877428
WP_003516702.1	1.16063083808	0.119471722372	-1.28010256045
WP_003516730.1	-0.595681881209	1.40863899709	-0.812957115884
WP_003516738.1	0.243003720367	1.08502700143	-1.3280307218
WP_003516759.1	-0.29724024491	-1.04876710714	1.34600735205
WP_003516767.1	0.678227829202	-1.41382562421	0.735597795009
WP_003516777.1	-0.384917656285	1.37096584908	-0.9860481928
WP_003516780.1	1.33812632537	-0.272750845175	-1.0653754802
WP_003516785.1	1.40389240954	-0.554248619029	-0.849643790508
WP_003516833.1	0.163673732388	-1.2983516347	1.13467790231
WP_003516839.1	-1.40530066715	0.565364040848	0.839936626307
WP_003516841.1	0.493827236378	-1.39456382424	0.900736587866
WP_003516852.1	-1.38498986144	0.940188920937	0.444800940498
WP_003516862.1	-1.35980112951	1.01636106191	0.343440067595
WP_003516863.1	1.39091713049	-0.9168454485	-0.474071681993
WP_003516864.1	-1.26029342488	1.18579530859	0.0744981162923
WP_003516867.1	1.11612074176	0.194073837465	-1.31019457922
WP_003516870.1	-0.563526394283	-0.841548203232	1.40507459752
WP_003516871.1	0.805661227229	0.60373905124	-1.40940027847
WP_003516875.1	1.28801953917	-0.13828825528	-1.14973128389
WP_003516876.1	0.433417327148	0.949100954415	-1.38251828156
WP_003516877.1	1.41334897839	-0.749493865205	-0.663855113185
WP_003516878.1	-0.47604530681	-0.915249061933	1.39129436874
WP_003516902.1	0.0229108768352	-1.23603957958	1.21312870275
WP_003516905.1	0.416523534893	-1.37868096955	0.96215743466
WP_003516913.1	1.16645549562	-1.27571325853	0.109257762905
WP_003516923.1	0.30667634121	1.0422630239	-1.34893936511
WP_003516942.1	0.58417292949	-1.40745926849	0.823286339002
WP_003516952.1	-1.09661876463	1.32165953832	-0.225040773695
WP_003516971.1	-1.24746054955	0.0467713221693	1.20068922738
WP_003516973.1	0.32679502567	-1.35499465885	1.02819963318
WP_003516975.1	1.36179909536	-0.350555154809	-1.01124394055
WP_003516977.1	1.02748521306	-1.35529213134	0.32780691828
WP_003516982.1	-1.36372948282	0.35754788515	1.00618159768
WP_003516984.1	0.744086131903	-1.41355728632	0.669471154418
WP_003516993.1	0.142389399466	-1.28971591177	1.14732651231
WP_003516995.1	-0.496710276925	1.39507183216	-0.898361555232
WP_003516997.1	-1.00116934905	-0.364426857708	1.36559620676
WP_003517000.1	0.449943427017	-1.38607600872	0.936132581705
WP_003517002.1	1.23933885088	-1.20960959997	-0.0297292509046
WP_003517004.1	0.956074388984	0.424426833625	-1.38050122261
WP_003517008.1	-1.0228724051	1.35718973176	-0.334317326656
WP_003517011.1	1.29674606766	-0.159663276401	-1.13708279126
WP_003517014.1	-1.40057027885	0.869997161665	0.530573117189
WP_003517016.1	0.292758034974	1.05183613419	-1.34459416917
WP_003517018.1	0.588793366783	-1.40794586435	0.819152497572
WP_003517020.1	0.647160220321	0.76540461743	-1.41256483775
WP_003517022.1	-0.953926284507	1.38113042921	-0.427204144699
WP_003517026.1	1.3061465501	-1.12263252822	-0.183514021881
WP_003517033.1	1.41420674299	-0.703299943158	-0.710906799829
WP_003517036.1	-1.09339140752	1.32346556831	-0.230074160781
WP_003517038.1	1.09836199346	0.222311516842	-1.3206735103
WP_003517040.1	1.17575539775	-1.26846526378	0.0927098660303
WP_003517042.1	-0.502019084471	-0.893971955047	1.39599103952
WP_003517043.1	1.38495893677	-0.94030311051	-0.444655826259
WP_003517046.1	0.576406643232	0.830195773622	-1.40660241685
WP_003517058.1	-1.32978775986	1.08172524308	0.24806251678
WP_003517060.1	1.15157634029	0.135129510995	-1.28670585129
WP_003517062.1	-1.40998075091	0.610302934109	0.799677816801
WP_003517067.1	-0.429716550522	-0.951978373399	1.38169492392
WP_003517069.1	0.489855460306	-1.39385384658	0.903998386273
WP_003517071.1	-0.891548002658	1.39648774332	-0.504939740665
WP_003517073.1	0.203960559236	1.10996034092	-1.31392090015
WP_003517075.1	0.914030990625	-1.39157983827	0.477548847648
WP_003517076.1	-0.926995137125	-0.46144027357	1.3884354107
WP_003517085.1	0.495642813571	0.899241647722	-1.39488446129
WP_003517088.1	0.887162745276	-1.39736682941	0.510204084132
WP_003517096.1	-0.962750566179	1.37850041956	-0.415749853383
WP_003517098.1	-1.23641899581	0.0236920043824	1.21272699143
WP_003517100.1	-0.216218809949	-1.10223644216	1.31845525211
WP_003517102.1	1.27325490886	-0.103601701954	-1.1696532069
WP_003517107.1	-0.516359562923	1.39836818753	-0.882008624607
WP_003517108.1	0.391485878205	-1.37262615564	0.981140277438
WP_003517112.1	-1.23973008563	0.0305417138287	1.2091883718
WP_003517114.1	1.39265631809	-0.909356994581	-0.483299323505
WP_003517139.1	1.34316672595	-0.288272314706	-1.05489441124
WP_003517142.1	-0.502254023706	1.39603123132	-0.893777207614
WP_003517144.1	1.01458925402	-1.3604982863	0.345909032273
WP_003517145.1	-1.08447439866	-0.243852146096	1.32832654475
WP_003517147.1	-0.8295391997	-0.577146998015	1.40668619772
WP_003517151.1	0.883885916016	-1.39800742529	0.514121509275
WP_003517153.1	0.701659238455	-1.41419960884	0.712540370389
WP_003517159.1	-0.681656032429	1.41391179211	-0.732255759681
WP_003517161.1	-1.25595280047	0.0650048891906	1.19094791128
WP_003517163.1	0.148255957582	-1.29212433686	1.14386837928
WP_003517165.1	-1.16685630823	-0.108550723421	1.27540703165
WP_003517167.1	-1.41337382468	0.66448710449	0.74888672019
WP_003517177.1	1.12363091576	0.18188486742	-1.30551578318
WP_003517181.1	-1.24971495602	0.051569246374	1.19814570964
WP_003517183.1	-1.26976507876	0.0956493026679	1.17411577609
WP_003517185.1	-1.13384887338	1.29890124592	-0.16505237254
WP_003517187.1	1.09048213495	-1.32507216138	0.234590026435
WP_003517189.1	1.17240570777	-1.27111061577	0.0987049080001
WP_003517192.1	1.3759051445	-0.404820491762	-0.971084652739
WP_003517198.1	1.41097751987	-0.788294730892	-0.622682788973
WP_003517200.1	-0.574948785093	-0.831487367698	1.40643615279
WP_003517204.1	0.702199749781	0.712002487798	-1.41420223758
WP_003517206.1	-1.21200772852	-0.025088798905	1.23709652743
WP_003517208.1	1.02943891831	-1.35447634963	0.325037431314
WP_003517211.1	-1.17444391844	-0.0950617880778	1.26950570652
WP_003517212.1	1.05469764561	-1.34325914708	0.288561501463
WP_003517213.1	-0.917550516494	1.39074939268	-0.473198876191
WP_003517214.1	0.453606343292	-1.38683806939	0.933231726103
WP_003517215.1	0.78356823054	-1.41135050402	0.627782273479
WP_003517221.1	-0.306105433437	1.348763634	-1.04265820057
WP_003517223.1	-1.40592341219	0.570543734184	0.835379678009
WP_003517230.1	-0.540281428112	-0.86170379109	1.4019852192
WP_003517233.1	-1.21739027606	1.23196930469	-0.0145790286315
WP_003517235.1	0.94650456927	-1.38325054027	0.436745971002
WP_003517237.1	1.22918010723	-1.22026091967	-0.00891918756582
WP_003517243.1	-0.655168879385	1.41297160776	-0.757802728379
WP_003517249.1	-1.07961728285	1.3308964317	-0.251279148852
WP_003517251.1	1.31544325442	-1.10739571285	-0.208047541568
WP_003517254.1	1.32918030895	-1.08287209255	-0.246308216397
WP_003517255.1	1.40303753699	-0.855188063919	-0.547849473067
WP_003517257.1	-0.362157626961	-1.00282633049	1.36498395745
WP_003517259.1	1.24335864522	-1.20524119552	-0.0381174496951
WP_003517262.1	-0.967569230572	1.37701321875	-0.409443988173
WP_003517264.1	-0.414267178132	1.37815324255	-0.963886064416
WP_003517266.1	1.41368472609	-0.673351746255	-0.740332979836
WP_003517268.1	1.41421321811	-0.707961184889	-0.706252033217
WP_003517270.1	-1.3739944883	0.97700476059	0.396989727709
WP_003517274.1	1.09813963199	0.222660066476	-1.32079969846
WP_003517276.1	1.32668127743	-0.239150126001	-1.08753115143
WP_003517278.1	0.229826959268	1.09355028755	-1.32337724682
WP_003517280.1	0.740503861154	-1.41367922738	0.673175366225
WP_003517282.1	-1.29470390794	0.154598117789	1.14010579015
WP_003517284.1	0.331403355744	1.02494052777	-1.35634388351
WP_003517285.1	-1.03556390948	1.35187160342	-0.316307693944
WP_003517339.1	-0.535861471988	-0.865488587173	1.40135005916
WP_003517341.1	-0.0647729800871	-1.19107309073	1.25584607082
WP_003517346.1	-0.897829107188	-0.497355582633	1.39518468982
WP_003517348.1	-1.40051955639	0.870285450158	0.530234106232
WP_003517353.1	-1.41010224835	0.611730510749	0.798371737605
WP_003517355.1	-1.40961640016	0.803480401338	0.606135998822
WP_003517362.1	-1.39336809427	0.906193033588	0.487175060681
WP_003517364.1	-1.41378972049	0.736877683175	0.676912037318
WP_003517374.1	-1.39554413058	0.896121339787	0.499422790798
WP_003517375.1	-1.4136711143	0.672916750461	0.740754363838
WP_003517377.1	-1.35190370409	0.316414258521	1.03548944557
WP_003517378.1	-0.332190820926	-1.0243822012	1.35657302213
WP_003517379.1	-1.09608915717	-0.22586847832	1.32195763549
WP_003517381.1	-1.32909913662	0.246074224014	1.0830249126
WP_003517383.1	0.487864944173	0.905628682087	-1.39349362626
WP_003517389.1	-0.121779588816	-1.15930580418	1.28108539299
WP_003517391.1	0.113394252049	-1.27749862819	1.16410437615
WP_003517395.1	-1.41058054877	0.617558372659	0.793022176108
WP_003517398.1	-0.57368968605	-0.832601496952	1.406291183
WP_003517399.1	-1.41335338327	0.663966499525	0.74938688374
WP_003517401.1	1.1334991033	-1.29913253692	0.165633433616
WP_003517403.1	-0.972904505387	-0.402419288952	1.37532379434
WP_003517405.1	0.116711523318	-1.27892276729	1.16221124398
WP_003517408.1	-0.92567821012	1.3887656078	-0.463087397683
WP_003517416.1	-1.12849787798	-0.173903758319	1.3024016363
WP_003517434.1	1.38436604058	-0.441887196772	-0.942478843806
WP_003517436.1	-1.41180853949	0.634507590101	0.777300949391
WP_003517440.1	0.570007467118	-1.4058599311	0.835852463985
WP_003517442.1	1.01380092623	-1.3608066415	0.34700571527
WP_003517446.1	-1.03538099789	-0.316569437713	1.3519504356
WP_003517447.1	1.36664706877	-0.368352357802	-0.998294710963
WP_003517450.1	-1.17577638514	1.26844856397	-0.0926721788308
WP_003517452.1	-0.348078192589	-1.01302921635	1.36110740894
WP_003517454.1	1.39893569512	-0.519929019731	-0.879006675385
WP_003517455.1	0.491339015379	0.902781396344	-1.39412041172
WP_003517457.1	0.248571789178	-1.32996373266	1.08139194348
WP_003517459.1	-0.920770214811	-0.46920440342	1.38997461823
WP_003517461.1	0.413685241593	0.964331316185	-1.37801655778
WP_003517463.1	-1.08947338694	-0.236151137374	1.32562452431
WP_003517464.1	0.174747405973	-1.30273270677	1.1279853008
WP_003517480.1	0.995535923652	-1.36764218753	0.372106263875
WP_003517483.1	0.0700678233654	1.18820681487	-1.25827463824
WP_003517485.1	1.21904424217	0.0113227482054	-1.23036699038
WP_003517488.1	1.27566866542	-0.109154758625	-1.16651390679
WP_003517489.1	1.1099240775	0.204018466029	-1.31394254353
WP_003517490.1	0.11497199443	-1.27817681817	1.16320482374
WP_003517491.1	-1.41058366948	0.792986096563	0.617597572912
WP_003517492.1	0.827308207101	-1.40696716993	0.579658962833
WP_003517493.1	0.733200787495	0.680687748987	-1.41388853648
WP_003517495.1	0.850966792226	0.552724986031	-1.40369177826
WP_003517497.1	0.528283805279	-1.4002260394	0.871942234126
WP_003517498.1	1.32475167613	-1.09106540808	-0.23368626805
WP_003517501.1	-1.36436056518	1.00450028838	0.359860276798
WP_003517504.1	0.600119701333	-1.40906492642	0.80894522509
WP_003517507.1	-0.518535376434	-0.880179896159	1.39871527259
WP_003517512.1	1.29880331733	-0.164806510969	-1.13399680636
WP_003517514.1	-1.37890502435	0.41748615329	0.961418871061
WP_003517525.1	-1.07850512194	-0.25297217133	1.33147729327
WP_003517527.1	-1.41301715124	0.656140949746	0.75687620149
WP_003517534.1	1.06022737313	-1.34063107561	0.280403702484
WP_003517535.1	1.23142302775	-1.2179556463	-0.0134673814508
WP_003517537.1	0.115220165806	-1.27828335411	1.16306318831
WP_003517539.1	-1.38314432854	0.436260932999	0.946883395544
WP_003517545.1	1.18337998556	-1.26229334599	0.0789133604331
WP_003517548.1	1.37481755394	-0.400341676752	-0.974475877191
WP_003517549.1	0.221258779129	1.09903313135	-1.32029191047
WP_003517581.1	-0.583766610071	1.40741564824	-0.823649038164
WP_003517588.1	-1.41356881172	0.74376292535	0.669805886368
WP_003517592.1	1.38516623924	-0.445629951465	-0.939536287771
WP_003517595.1	0.332517238601	1.02415064416	-1.35666788276
WP_003517597.1	1.05805943095	-1.34166904533	0.283609614384
WP_003517602.1	1.41401450434	-0.686458866836	-0.727555637503
WP_003517604.1	0.72176586229	0.692345690772	-1.41411155306
WP_003517609.1	-0.79162298695	1.41070054401	-0.619077557061
WP_003517611.1	-0.959701590067	-0.419721127337	1.3794227174
WP_003517613.1	1.2565830108	-1.19020729333	-0.0663757174749
WP_003517617.1	-1.26659266134	1.17809654422	0.0884961171158
WP_003517619.1	-1.41398978126	0.72878190212	0.68520787914
WP_003517627.1	0.903668183151	0.490258186851	-1.39392637
WP_003517629.1	-1.41112432885	0.624654214307	0.786470114544
WP_003517635.1	-0.00972079703732	1.22957633684	-1.2198555398
WP_003517637.1	-0.0260009596894	-1.21153737689	1.23753833658
WP_003517639.1	0.197918808747	-1.3116510836	1.11373227485
WP_003517641.1	1.36745372201	-0.37139252311	-0.996061198896
WP_003517648.1	-0.652744219657	-0.760110166961	1.41285438662
WP_003517649.1	-0.569997768369	1.40585878089	-0.83586101252
WP_003517651.1	0.501065870739	-1.39582754589	0.894761675151
WP_003517653.1	1.37851739311	-0.415822510802	-0.962694882304
WP_003517654.1	-1.26674617329	0.0888406272334	1.17790554605
WP_003517657.1	-1.13946773613	1.29513717571	-0.155669439586
WP_003517661.1	-0.707570170143	1.41421346113	-0.706643290984
WP_003517663.1	1.1912078409	0.0645232717112	-1.25573111261
WP_003517666.1	-0.973387914175	1.37516847918	-0.401780565003
WP_003517667.1	1.07680133018	-1.33236172931	0.255560399127
WP_003517677.1	1.00386123334	-1.36459913247	0.360737899122
WP_003517679.1	1.41407797117	-0.690079664019	-0.723998307151
WP_003517712.1	-1.13701448703	-0.159777413895	1.29679190092
WP_003517715.1	-1.35140445981	1.03664473157	0.314759728238
WP_003517719.1	1.40625469907	-0.832880156836	-0.573374542237
WP_003517722.1	0.780910083913	0.630639753169	-1.41154983708
WP_003517725.1	1.26134130494	-1.18453307612	-0.0768082288232
WP_003517736.1	-1.10801863434	-0.207056402377	1.31507503672
WP_003517741.1	0.922631413501	0.466888719072	-1.38952013257
WP_003517742.1	0.501063397778	-1.39582712085	0.894763723068
WP_003517747.1	1.22422791529	0.00103325842032	-1.22526117371
WP_003517748.1	0.2233427688	1.0977038699	-1.3210466387
WP_003517750.1	1.10185713823	0.216816919434	-1.31867405767
WP_003517752.1	-0.142401301671	-1.14731951804	1.28972081971
WP_003517754.1	-1.40721455298	0.581909283835	0.825305269143
WP_003517766.1	-1.12390354642	-0.181439519282	1.3053430657
WP_003517768.1	-1.28548735764	0.132212886398	1.15327447124
WP_003517769.1	0.200298962226	1.11224906899	-1.31254803122
WP_003517772.1	1.3007303994	-0.169662254992	-1.13106814441
WP_003517773.1	-0.679925863512	1.41386963864	-0.733943775131
WP_003517778.1	1.40049283132	-0.530055722401	-0.870437108917
WP_003517791.1	0.727756647947	-1.41401055185	0.686253903904
WP_003517797.1	-1.10721178046	-0.208340010027	1.31555179048
WP_003517800.1	0.70703341227	0.707180147566	-1.41421355984
WP_003517802.1	-0.407932972025	1.37665272613	-0.968719754101
WP_003517805.1	0.502226556089	-1.39602653448	0.893799978394
WP_003517817.1	-1.28579387811	1.15284848309	0.132945395011
WP_003517819.1	0.959183783711	0.420394136814	-1.37957792052
WP_003517824.1	0.660911477209	0.752317097437	-1.41322857465
WP_003517836.1	-1.05607557846	-0.286534662699	1.34261024116
WP_003517840.1	0.755305438398	0.657786931889	-1.41309237029
WP_003517853.1	-1.40084278754	0.532404687922	0.86843809962
WP_003517868.1	-0.710743994071	1.41420731528	-0.703463321212
WP_003517869.1	1.32146210963	-1.09696885648	-0.224493253148
WP_003517880.1	1.04746571477	-1.34660081902	0.299135104254
WP_003517888.1	-1.05530007272	-0.287675860066	1.34297593279
WP_003517891.1	-1.33180704466	0.253935687619	1.07787135704
WP_003517900.1	0.977024572099	0.396963427416	-1.37398799951
WP_003517903.1	0.413493568848	-1.37797148592	0.964477917071
WP_003517916.1	1.27932092847	-0.117641813729	-1.16167911474
WP_003517918.1	1.27041709625	-0.097128348546	-1.1732887477
WP_003517920.1	0.564976164661	-1.40525317353	0.840277008872
WP_003517930.1	-1.01886381315	-0.339942803247	1.3588066164
WP_003517935.1	0.0403636157194	-1.24442773246	1.20406411674
WP_003517938.1	1.16945995475	0.103944518064	-1.27340447282
WP_003517940.1	1.39590368785	-0.894394381802	-0.501509306046
WP_003517942.1	1.41168134567	-0.632581996122	-0.779099349549
WP_003517944.1	-0.801527737553	1.40980547567	-0.608277738121
WP_003517948.1	-0.880857142792	1.39858723284	-0.517730090044
WP_003517950.1	1.18120922526	-1.26407218766	0.0828629623964
WP_003517951.1	0.381811683289	0.988358708352	-1.37017039164
WP_003517953.1	-0.114254971089	-1.1636138266	1.27786879769
WP_003517957.1	1.41101167301	-0.787874179741	-0.623137493271
WP_003517959.1	1.02069367364	0.337378542316	-1.35807221596
WP_003517961.1	-1.34414627768	0.291346086796	1.05280019088
WP_003517965.1	-1.09360906024	-0.229735499446	1.32334455969
WP_003517971.1	0.675990203356	0.737773429989	-1.41376363335
WP_003517972.1	-0.0393625358912	-1.20458910378	1.24395163967
WP_003517974.1	0.407838007767	-1.37663001669	0.968792008926
WP_003517976.1	-0.60097016698	-0.808174532352	1.40914469933
WP_003517982.1	1.19011503911	0.0665463235965	-1.2566613627
WP_003517983.1	-1.17748920578	-0.0895911382526	1.26708034403
WP_003517984.1	-0.299400487504	-1.04728326117	1.34668374868
WP_003517985.1	-1.20340916436	1.24502004706	-0.0416108827015
WP_003517986.1	-1.40629505581	0.83257187651	0.573723179295
WP_003517987.1	0.559389880822	-1.4045559189	0.845166038077
WP_003517988.1	-0.252419604365	-1.07886831043	1.3312879148
WP_003517989.1	-1.20079875267	-0.0465641208533	1.24736287352
WP_003517991.1	0.682122600678	-1.41392269317	0.731800092494
WP_003517992.1	1.17216736027	0.099129979706	-1.27129733998
WP_003517993.1	-1.01984598114	-0.338567216247	1.35841319739
WP_003517994.1	-0.551794069505	-0.851774228801	1.40356829831
WP_003517995.1	-1.07048521978	1.33558381567	-0.265098595891
WP_003517996.1	-1.37245535971	0.981650621072	0.390804738641
WP_003518000.1	1.2071378046	0.0344857509473	-1.24162355555
WP_003518001.1	0.213346509891	1.10405481115	-1.31740132104
WP_003518002.1	0.260955949179	1.07323565184	-1.33419160101
WP_003518003.1	-0.025491958663	-1.21179990386	1.23729186252
WP_003518007.1	0.105207873908	1.16874714994	-1.27395502385
WP_003518023.1	-1.01061276416	1.36204226944	-0.351429505273
WP_003518029.1	0.156866618447	-1.29562049615	1.1387538777
WP_003518031.1	-0.176450289903	-1.12694931635	1.30339960625
WP_003518034.1	1.28522546839	-1.15363780359	-0.131587664796
WP_003518049.1	-0.803971564762	-0.605596617371	1.40956818213
WP_003518076.1	-1.00451751708	-0.359836606486	1.36435412357
WP_003518077.1	-1.3922167154	0.48093525759	0.911281457814
WP_003518117.1	-0.660892919791	-0.752334871412	1.4132277912
WP_003518120.1	0.315607249722	1.03605317055	-1.35166042027
WP_003518129.1	-0.271927381812	1.33785454463	-1.06592716282
WP_003518136.1	-1.26551302787	0.0860778311425	1.17943519673
WP_003518160.1	-0.238374539413	-1.08803399594	1.32640853535
WP_003518165.1	0.148734147653	-1.29231970632	1.14358555866
WP_003518171.1	-0.691608214839	-0.722492928931	1.41410114377
WP_003518175.1	-1.30660370596	1.12190623481	0.184697471152
WP_003518177.1	0.645397245457	0.767070525609	-1.41246777107
WP_003518180.1	-1.35807158909	0.337376360034	1.02069522905
WP_003518182.1	0.303526153735	1.04444087961	-1.34796703335
WP_003518187.1	-1.36631913263	0.367123143012	0.999195989619
WP_003518218.1	-0.768573948758	-0.643803762846	1.4123777116
WP_003518220.1	0.131678072014	1.15358528063	-1.28526335265
WP_003518225.1	1.38706056754	-0.454684650606	-0.932375916934
WP_003518229.1	0.48405004275	0.908745010858	-1.39279505361
WP_003518235.1	-1.41101857195	0.787788944531	0.623229627417
WP_003518237.1	-1.20560547796	-0.0374211075352	1.24302658549
WP_003518239.1	-1.32100156307	0.223218089474	1.0977834736
WP_003518248.1	-0.970721408451	-0.405299141272	1.37602054972
WP_003518251.1	1.41299097933	-0.655580175221	-0.757410804111
WP_003518259.1	1.41380383645	-0.677422535061	-0.736381301388
WP_003518270.1	-0.951498693419	-0.430334356552	1.38183304997
WP_003518280.1	0.339278322021	1.01933841033	-1.35861673235
WP_003518303.1	0.695654424372	-1.41415206484	0.718497640469
WP_003518305.1	-0.65451316362	-0.758427252916	1.41294041654
WP_003518334.1	1.13150680199	0.168936511688	-1.30044331367
WP_003518337.1	-1.39074037466	0.473152033865	0.91758834079
WP_003518339.1	1.16377378453	0.113974396951	-1.27774818148
WP_003518355.1	-1.32136107001	0.22421324873	1.09714782128
WP_003518357.1	-1.39743012292	0.886842116049	0.51058800687
WP_003518361.1	-1.40252515117	0.85840073214	0.544124419033
WP_003518379.1	0.657332914813	-1.41307186099	0.75573894618
WP_003518386.1	0.821385622449	0.58629978876	-1.40768541121
WP_003518388.1	0.729866770201	-1.4139666893	0.684099919098
WP_003518390.1	1.1263713254	0.177399057632	-1.30377038303
WP_003518396.1	-1.23922827057	0.0294997649656	1.20972850561
WP_003518401.1	-1.0819590794	1.32966414896	-0.247705069556
WP_003518444.1	-1.41331035463	0.66289010988	0.750420244748
WP_003518445.1	1.36876261206	-0.992385662937	-0.376376949121
WP_003518452.1	-0.0154897120742	-1.21692654953	1.2324162616
WP_003518453.1	-0.610806542867	1.410023806	-0.799217263137
WP_003518454.1	-1.3607348903	1.01398461908	0.34675027122
WP_003518455.1	0.49686597573	-1.3950990908	0.89823311507
WP_003518456.1	-0.055779958096	-1.1959018526	1.2516818107
WP_003518457.1	0.680834129044	-1.41389210687	0.733057977827
WP_003518458.1	-0.308259148326	1.34942544678	-1.04116629846
WP_003518460.1	-0.438064962158	-0.945473558706	1.38353852086
WP_003518472.1	-1.04143976296	1.34930446684	-0.307864703886
WP_003518476.1	0.795645364947	0.614704522064	-1.41034988701
WP_003518478.1	0.519324445852	-1.39884025552	0.879515809673
WP_003518481.1	-1.35287868185	0.319662864486	1.03321581737
WP_003518483.1	0.881190567433	-1.39852398038	0.517333412952
WP_003518486.1	1.01023897202	0.35194697265	-1.36218594467
WP_003518492.1	1.13362708184	0.165420867914	-1.29904794976
WP_003518494.1	1.37477414982	-0.400164116685	-0.974610033138
WP_003518516.1	1.29184336828	-1.14427450481	-0.147568863467
WP_003518521.1	-0.840298895842	-0.564951219135	1.40525011498
WP_003518526.1	-1.24050604487	1.20835043314	0.0321556117348
WP_003518528.1	-1.40929311347	0.8067234407	0.602569672773
