hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003512678.1	23.5818847354463	24.8981501489796	24.7672056051966	24.2442783357277	23.8880088865175	22.5239250741976	24.2123805458487	26.042295700555	24.5279934065233	24.7334641580994	25.0047166620584	24.530513631997
WP_003519476.1	26.696445605131	26.355106952676	26.3325234297335	26.7177522441487	26.8921160350787	26.2931147657689	26.3651399514727	27.3658810043486	27.1310166338088	26.9958702600773	26.235512595287	26.6339697547191
ADU74011.1	24.5663959650718	24.2382024715095	24.9220122091688	24.8808771848835	25.0329606678747	24.7504003264377	25.0187060408583	25.3658353230807	25.1753690706538	25.393713023823	24.9669195217192	25.2922161090143
WP_003512422.1	22.786866147674	22.5569539145779	24.6565628374968	NA	21.9861880418151	22.5783304248669	21.7107839178036	22.2060897683935	23.6366030582337	23.388145145248	22.6996115242389	23.0647108970059
WP_003518803.1	24.0329811093525	21.8062716375367	NA	NA	21.1504486073672	20.8553901452612	21.452068641975	NA	24.3639732577602	24.4718718890538	NA	NA
WP_003513610.1	25.5919245514832	26.132497338648	25.9938133359748	26.8464629436241	24.4428853758446	25.3207076279294	27.2229100542607	26.2115062933124	22.5809195258318	24.7978308771798	26.3783912922062	26.2524714926331
WP_003512440.1	26.976596455616	26.9660922749708	27.5218300714819	27.4526214195416	27.8027867409441	27.2845053321349	27.4404687503537	27.282635169476	26.2615932022498	28.4681199576646	27.082108971085	27.2563705213337
WP_003517214.1	28.6243216496411	28.021049483746	27.08000109624	28.4250715297047	26.0457352065594	27.625698130957	26.1453537032469	28.1759820479578	28.9666865456653	28.6412064298979	27.3509463843288	28.5435409096254
WP_003515680.1	25.7239191843066	25.2814195056411	25.8789829293249	25.3518145979295	25.8355728387369	24.9793707242003	25.1533702223527	24.5743406411464	24.1761679121304	25.7352600719021	24.86770107057	24.0833453101932
WP_003513203.1	27.197168920488	27.0792334117984	27.0333728011355	26.7364160926304	26.6941918312671	27.1158480985959	27.3392035159738	26.4827270687139	27.1785597539835	27.3757690077611	26.3705156132473	26.8841870957057
WP_003518982.1	30.3631378066371	30.1716059982214	29.7346679647577	30.4048419446197	30.6753982181212	30.7726719053855	30.3473791855017	31.0724651147641	30.833992967825	31.4030052542685	30.1502691428322	29.9160091411744
WP_003514830.1	23.4073474883016	23.2591125544413	23.5072892370078	23.8012652456364	23.6812460258919	24.4639971914259	23.2737386169954	22.9175644364017	23.5523591555089	22.2504321705729	22.3394779250125	23.264254501063
WP_003512093.1	26.6857999568768	24.0511055807181	24.5578274709043	27.0525239222639	27.0628889093498	24.5569498427671	26.1589820943714	27.1060654902184	27.2422908011378	26.0441396328007	24.7759761777751	27.4169240772383
WP_003517144.1	25.2935979248241	25.0314423097179	NA	23.0457450020114	NA	23.8689204253161	22.6406613314293	NA	NA	25.2074058850304	24.906635765458	NA
WP_003519027.1	23.140684546378	24.4088569813513	23.4351265301945	22.9948789747747	24.7033281769011	24.3749553530048	24.4530949564397	24.0098304215841	22.9803764433544	23.1837923717175	NA	21.356670027516
WP_003511573.1	23.7549931825776	24.4725879713679	26.2454156561677	25.8988020429065	23.1684133735417	24.3460029643354	23.5668318073054	NA	26.0706115817672	25.1509514601003	25.2248409023163	24.4285555278811
WP_003515682.1	NA	NA	24.4336627923353	23.5576310419514	24.4784643937378	24.0136213614709	26.0050757214171	23.3851570563182	NA	23.3478074616394	23.2591125544413	22.8134735180959
WP_003517213.1	28.9910306789966	29.0796871365115	29.2786271674101	28.5750934565876	29.3704205346109	29.375132879656	29.3837586485523	29.6795765762147	28.6160950309734	28.887892978021	29.399175442428	29.3312055993416
WP_003515027.1	22.7794295384417	23.2534005962247	23.6446850390037	24.7413719263734	23.7919241482105	25.6927157735419	24.5581681660415	23.0956130348205	NA	23.6315088466828	24.2899558854149	NA
WP_003515844.1	28.1928130736404	28.5769247011333	29.2701059493808	28.6387268913304	28.3580803213853	28.1207843474596	28.5396142601967	28.5955031973178	28.3323898259878	28.3227779931049	27.6742361926388	28.6079409478798
WP_003515843.1	27.579793923395	27.6342475306879	28.2476234378979	28.2554116562373	28.0419856245517	28.2622595490414	28.1715466106057	28.1390324015928	27.1366348085801	28.42813293228	27.9603732367024	27.5982174993556
WP_003514572.1	25.471389034854	25.3642660845036	25.8925630507314	24.6528832591892	25.5367112635157	25.8179547465587	25.62815149064	25.6464249297456	24.8156059638207	24.4644976940774	26.2305185469438	24.8980245319037
WP_003516641.1	26.0480322580538	27.1412038800388	26.9580224495133	26.4763753991816	27.1816320548264	27.6024101780241	27.2412588167936	27.1710649821516	26.9584418516229	27.4702050862946	26.0551416944973	27.6588738383629
WP_003518454.1	25.2216356402132	25.393097783237	25.0426999113008	25.0369004715771	25.1430049145801	25.7552452518298	25.6326905642272	25.7009751142878	24.9535316092746	25.3658033355033	24.6182696755738	25.5194029072387
WP_003518740.1	22.1745053704145	21.6895188186291	23.3082876552628	22.7552462612095	24.1476896479658	24.2261814470172	24.3393914515457	23.3738041046789	22.1214513566626	23.8889566523293	22.5874415808869	23.0261455978178
WP_003516867.1	26.1650956029801	27.4688994877937	27.2895565573098	26.7774171737571	26.6387515890718	26.1642534286039	27.1863958428716	26.8556207185679	25.4942464640212	26.1770255600704	25.642528420833	26.2240167961621
WP_003519478.1	30.5615336422489	30.6002182145582	30.3725832930491	30.6937689779896	30.124478416003	30.6422307570919	30.7842251424276	30.697310804099	29.7039692814066	30.3230551172345	30.3650910019601	29.5853561414664
WP_003517995.1	NA	25.4007625012358	25.294238369077	25.4105900890324	27.4422312880499	26.9117651728775	25.1378698120932	25.9385058401787	26.490847392162	25.4567781361899	25.3098984953348	NA
WP_003514458.1	24.8301062993736	27.0435632391143	25.9515125036113	23.8425855635496	26.4576622093103	25.7201706696716	26.9067935147757	26.0212788427983	25.0785369163822	25.9351104370809	25.288678002859	26.0648674701488
WP_003518303.1	26.9971005442217	26.2990053841792	27.1213272304573	26.925147857545	27.3205274048814	26.429314631838	26.6428761640914	25.4268411468427	26.8310905024137	26.7342318490206	25.981469347	27.7055532937486
WP_003518584.1	25.9532977522085	26.2630891254324	26.160009355617	25.8612702724756	25.3692540177311	27.1057775030038	26.6904070167732	26.6586606536893	26.6886444852663	26.8442169059241	26.4196414326113	26.9462807202475
WP_003517993.1	25.5730440748424	26.4914400890856	25.8451581264457	26.919893545948	26.1048302054697	27.5309005505763	26.4009134565636	26.2162865546586	26.1158555781421	26.272604153298	25.7835831708756	26.5890103889973
WP_003514456.1	28.0526504709343	27.8644116390079	28.7235989264923	28.9546077629049	29.9140039121011	28.9365868612558	29.9676053799243	29.4235026494873	29.6497507061969	29.1038583512581	28.6735359381831	29.4669393301665
WP_003512755.1	28.5877849841609	28.6239122231994	28.5436102406876	28.199009090476	28.7053060591829	28.5048058089074	28.5721326099231	28.497007759479	28.552701071454	28.3280947344198	28.2402382779534	28.2441542086762
WP_003512352.1	25.0978767196085	24.8265900949508	25.1912063356949	24.728372536702	24.8541029572778	24.429890074068	24.9200214157332	25.0833529805939	24.8340866763602	27.0132670671248	24.3859830560587	25.0113802508452
WP_003515023.1	27.5907886870815	28.8518201221551	29.0704373655222	28.7844258560605	29.6319504666186	NA	29.1467253097247	29.6489481959723	NA	26.8667787178448	NA	26.9621130062308
WP_003513413.1	24.9993935172261	24.8303834790801	27.1399969081518	24.8754964564451	24.576292743375	24.8867220485901	23.8293859372853	24.2647683389088	24.4806141104212	25.8927150379049	27.4571619718988	23.8921570199169
WP_003517991.1	27.1830135342874	23.8030076582882	24.1597579705091	24.2787458939603	NA	NA	26.7622724151547	23.4944129107519	NA	23.8035711050241	25.2616992966851	24.5769248423391
WP_003511598.1	25.6953694414962	24.7169470964046	25.5957837531912	27.1109699277577	26.1596362750244	25.8549760825264	25.8020714669281	26.4552939899127	25.1865769307141	26.2092516110387	26.3226689114914	25.6634620310098
WP_003517747.1	25.4123998873145	25.4280184628669	25.4039278724457	25.7557042949358	25.3865644351909	25.4450400001775	25.951937941927	24.6782263213514	24.6958681399132	25.2817806782721	25.2459995657122	23.9144564571652
WP_003515025.1	28.7774836816325	28.9525474314895	29.0490239726517	28.9159986086694	28.915284442995	28.9854707062915	28.6077982940109	29.0721920353276	28.5859738924391	29.233458273324	28.5911847013326	28.3656631355766
WP_003513527.1	26.1757984383291	26.5317169891021	26.4528325947627	26.2296167514347	25.9143536533516	26.1116559697902	26.2031965172843	25.8459874712161	25.6937424295584	25.9515737227955	25.7896060679161	25.6427561855267
WP_003517817.1	28.8702017278759	28.897635114908	29.7733667435604	28.6661109271288	29.0152307112499	29.5229867255421	29.3300319016532	29.5070612668039	29.044461333178	29.1221354982523	28.997533719489	29.0819158388609
WP_003518171.1	22.918605502371	21.6286571258721	NA	21.8623566772536	22.1109644972638	21.5841205175438	22.0805276521781	22.0968050136717	21.0697851481011	25.939168898643	NA	21.2877771413066
WP_003517654.1	26.8805955051735	26.9267615812073	26.8822071856303	27.0395985966116	27.0463076889405	27.315502096982	27.1582532302044	26.1170625241086	26.8589523837012	27.0497650134644	27.3133529249722	26.5194708561134
WP_003512317.1	29.136390503715	28.732221584574	28.915664815049	29.4786363004312	29.0616947035365	29.2169767763132	28.8341463933471	29.215982025581	29.6735289803673	29.1604967310281	29.4203361263568	29.4943250718876
WP_003517464.1	NA	26.1283354493292	26.6116119525911	25.4466400959646	26.8621987025147	23.3475823636574	24.4922008844527	26.4294714817016	NA	26.1684593568875	25.4743377698463	27.0206605845469
WP_003515029.1	25.0584230753171	25.3065931427896	24.7408242518631	25.9046353172968	25.8098510922415	24.2145680134564	24.4181715659212	25.1460004206408	NA	25.31885577407	23.2794567968667	24.1550437794781
WP_003511564.1	25.8168082659076	25.7795206433569	27.2389730200066	26.1716605541722	25.307546601281	25.6704636351781	26.7721495888371	25.8795002702822	23.3429362014688	27.1291551617149	25.3456832414902	25.7819235359169
WP_014522658.1	21.4232346524732	23.3512364363281	24.1906746487498	23.7254888812751	24.3697797721169	23.5496908707074	23.1114245038395	22.5828319620728	23.0884248782283	23.992807411931	22.1756641381459	22.2067931192072
WP_003513713.1	27.5690379551177	27.0617187501665	26.4877397485287	27.3139861400551	27.6109774713268	27.1269339982245	27.0144168180219	27.2301571264062	26.4312694643509	26.6883334133774	26.37381419999	27.0657371143955
WP_003512315.1	28.6139874292782	28.307733537199	28.5761233723485	28.9758910951097	28.6870513050286	29.5110293904667	29.0403225647021	28.9783751538704	28.7690201450744	28.8293874310921	29.0993996168721	28.9539959539108
WP_003515850.1	28.0484102430772	28.0712267181102	28.0188743553026	28.2296032301032	27.8403646435515	28.2525042956475	28.405083044839	28.5343327580121	29.021960211368	28.7742264065647	28.1182987485188	28.6884367049698
WP_003519398.1	24.9065729332691	25.1509828251626	25.0223389124403	25.0605038350235	NA	NA	24.94535187406	26.0493595040565	24.5468185563045	25.9144927217907	NA	25.097826595722
WP_003512313.1	28.4259752488316	28.9686832339291	28.8574071526326	28.9088774252202	28.849513075643	28.3509132982607	28.5820101043452	28.5092505216227	28.8133809115806	28.6561360539254	28.430219855527	29.0247578006446
WP_003517495.1	26.1252195254222	27.0117750856872	26.0938279967163	26.6513417432781	26.4250030507803	26.625924123786	26.4620032377946	26.2942539262221	26.1104341450827	26.2040483518289	26.3842017040781	26.124749591895
WP_003513282.1	31.5209912607837	31.7884093898107	31.5588043774163	31.8564695528743	31.871266567497	31.7470148964126	31.8651790940921	31.35066855418	32.5849386223728	31.8095055950054	32.1264519588768	32.2044370399215
WP_003512309.1	24.0757968316081	23.4817372429983	NA	24.0670890516097	23.3044172061485	NA	23.7376643270816	23.6045057095135	NA	22.8066434865344	23.5443006050528	21.8103215601768
WP_003515536.1	25.8514296075854	26.6164952312444	28.2323039724668	25.4265489414365	26.2222737413139	26.1275439522606	29.402676264936	27.6991180676273	25.6252513463425	25.9659103210094	24.1958252655879	25.9297672207192
WP_003518305.1	26.9655930875832	27.3986064219339	27.3296634877373	27.4475513602055	27.5115125086629	26.7325542531021	27.6442088702659	27.3078596529682	25.7697525180074	28.3672453075502	27.1859009289347	27.3568840996337
WP_003517805.1	25.5840798325472	25.6721204736863	25.5108352498439	25.5839170648089	26.3085293422125	23.8738649451011	25.4086913829123	24.4905097084495	25.3447619439817	25.0026330892819	25.0871871147899	25.6667126591735
WP_003511984.1	27.8697494076698	27.7874733317402	27.578712840184	27.6814694073954	28.2077527429802	27.6133341803907	27.9251677224503	27.5716062366665	26.7635826541415	27.5385871109151	26.7756308206305	27.7121231869656
WP_003516360.1	26.7712282176435	26.7811886049954	26.2130731169778	27.3197028582169	27.3411200775402	28.1697456320528	27.4981182723199	27.1261697418665	27.1554458380843	27.1583116032508	26.4804646575949	27.4963408971401
WP_003518483.1	29.2619136710044	28.9955205552083	29.817074159908	29.7965841889117	29.844136299034	29.0263993794203	28.8025974937204	28.847132998065	29.1557884229596	28.9175473894423	29.2313763446059	29.7088354416267
WP_003517450.1	28.9361401734803	29.4559553120143	29.5133037530905	29.2718604266489	29.4989737640447	30.2935060630314	29.6288436074239	29.7118044164011	29.8225033026958	29.3656211556663	28.4708137589076	29.6201610345215
WP_003518592.1	21.3080411549933	23.4942301830711	24.3413664453998	23.6518792693147	22.4320136351041	24.4119843392551	23.3317989590028	21.2318455328911	NA	25.7951843740783	NA	NA
WP_003514654.1	30.6849942630087	31.0797801736808	30.8913515569282	31.3980913705108	31.539553475781	31.5187862471484	30.9287489107964	31.233026870465	29.1466288097169	31.1718197523529	30.6874969216072	31.4621529223662
WP_003521100.1	25.97321009594	27.0312751519733	24.5127224269589	26.0554007913548	25.4643609444245	27.3029845407364	27.195778752346	26.704423457884	NA	25.7890973682138	NA	26.3698966220843
WP_003512981.1	27.2133984875247	26.2390277016605	26.9623172791993	26.8957195879735	25.8838268061053	26.6040662110968	24.6521919655189	26.7121374007556	26.3687216643132	26.9221453470684	26.1063357569274	28.8442503534016
WP_003514192.1	22.8329862472996	NA	23.9348613726222	22.5581980877122	NA	23.2956084491163	27.489808595823	24.3717543081479	28.243738830182	27.6874208064056	23.9213063639916	NA
WP_003511560.1	24.1411071306544	24.0821318269475	23.8548269796248	25.6025261216938	NA	24.4169167969813	23.9956384694909	NA	24.8191861479156	23.5776248955254	NA	NA
WP_003516223.1	26.1892625779109	26.4554450505358	25.0498678565888	26.9950714836597	26.8483093965031	NA	26.8077339079314	25.7196782448912	25.0205304881139	26.9307553944292	25.9052768166858	26.3810678995442
WP_003512652.1	23.806552735647	24.0156865813159	23.0474517176967	22.7815005961717	23.7446041214339	23.6375484452472	22.2340413181485	22.3651181917325	NA	23.0395359452466	NA	22.2276098093208
WP_003515854.1	28.0286752209055	27.4735850434687	27.5839677806498	27.1614070962281	27.0415819199399	25.9138880736756	24.5772246414992	26.3554315557229	26.2940265009745	26.3592748450356	24.1693918934983	26.6193064183202
WP_003514852.1	25.3051715059087	25.1837767733541	25.1011947289083	25.1059319431526	24.0929279218482	25.3973342756397	25.0759244811053	24.7111120099171	NA	25.1231489490015	24.2013192073852	25.2830147400266
WP_003516269.1	24.4986878086079	24.1339162953006	24.3131421879761	24.8593562062962	25.2196297496237	24.3403307834943	25.0335874931142	25.4786784973217	24.6369114632295	24.6756635703542	23.3148111066117	24.1353312020809
WP_003518218.1	28.7900199773165	28.3850704446426	28.4932930542559	28.584571617213	28.529134242137	28.6076782421303	28.1837616080728	28.7781531579418	28.6539861822393	29.0189508816957	28.2210824997529	29.1488182653368
WP_003519144.1	23.1884174769318	22.0482396139847	23.1947965667979	23.6993343193068	23.7707812106027	23.5390986146961	22.2680924770273	23.8799658169442	23.3763428343671	22.370364304616	22.0308821226957	23.1591169384622
WP_003515923.1	26.3414364922619	26.1967982335612	26.6775780236274	26.5935042217956	26.0550949913205	26.9333857889496	26.8693696953153	26.9647225756055	27.26285660821	26.8478704580383	26.2816102028629	26.2362135467144
WP_003513387.1	26.1054236853781	26.806395304108	26.4222167997972	26.5510060586274	27.0969756077834	26.5129715157111	26.6346909372058	26.8420324399714	25.2247422662857	26.7278276525423	26.6222376256446	25.3171598247312
WP_003516902.1	27.7956166434282	27.7702433542463	28.0847796757223	28.0150201002669	28.0280327543963	27.7422949325138	27.6796366995649	27.6516901037016	28.4509455187532	28.2709449985609	27.6219954316274	27.5691927497381
WP_003515275.1	28.4365593242368	27.6520645252834	28.4891632776564	28.5356666500309	28.2843365106508	28.3311865435267	28.6407790922068	28.7427651842632	27.8983259616683	28.5536337372591	27.8835175488833	28.1916069094176
WP_003513385.1	26.4390255667051	26.3975300508196	26.5347942560779	24.9818687695982	23.8138776408155	27.0129708921496	24.9859168300488	26.8455386141661	26.639625385273	25.6833801733121	25.0488206982131	25.8602224709447
WP_003516214.1	27.2015576444189	27.2907240943457	28.2525665633175	27.371632246193	26.9600959479668	26.7104638152931	26.9582339180665	27.5985816208346	27.4394591749436	27.2458346825723	26.9672724675684	27.4579482086112
WP_003514302.1	28.629851318764	28.1979208033053	28.9959290323396	28.3127399418756	29.6081072758579	28.6695132097835	29.4691360855614	28.4442485585021	28.9022457175784	29.0876140602162	29.1404750524282	29.320650122538
WP_003517452.1	26.3914628037067	25.6578944059496	27.0377115736405	24.7859513443432	26.2478655174193	26.3568817764418	25.2484859929918	25.8488226470681	26.5838587403471	26.6262601559367	25.0356756345244	25.9075044545939
WP_003517938.1	25.1510573664257	24.6782936139691	24.9098508404781	24.6654561151012	25.0846130253273	25.0306384576805	24.6042623967006	24.6114203638172	24.1351460452503	24.8012403437319	23.6008082837235	23.5973321719734
WP_003513811.1	26.6429175734184	26.7694003924423	26.0441503491357	26.4654933817238	25.5403738613484	26.2158908537593	26.1889916268221	25.3006657406942	25.4052719718022	26.2384060461175	26.9526774934263	26.0606233548051
WP_003512259.1	24.305412767666	22.809014124734	23.9176562876239	23.3832452553054	22.4134510437091	22.9859233698735	22.6713537461865	23.2090709412543	NA	NA	NA	NA
WP_003511628.1	25.5414861266654	26.2063127340911	25.259147711761	26.3829785506476	24.6755603131066	26.0064534306967	24.710731946511	25.6964151059145	NA	24.0153599976619	25.4905736478016	25.0547566426127
WP_003518722.1	28.2394302148907	25.537710316052	25.8970465663648	25.6073392287074	26.4318290743758	25.7439180770543	26.0510609330535	25.5847079725187	25.0561919447718	25.7771802788615	26.9279174985579	26.4703589302766
WP_003517916.1	27.8537588027392	28.0144819940122	28.0492520692134	27.8549345549998	28.0221885228603	27.4660024349585	27.4233056240241	28.2544938959598	26.0436303098929	27.5768565249538	27.1970068587581	28.5367172782804
WP_003513399.1	21.3325703536373	21.9867649337853	22.2306579153402	NA	22.3637989265736	NA	21.9805097979215	22.0592592801118	NA	22.1410322120787	NA	21.2615543009182
WP_003515523.1	22.7267417712333	22.6014551422955	23.3430039181787	23.2720042986089	21.7397735043721	23.3225294828891	NA	23.1028392928048	NA	NA	23.8140014220458	NA
WP_003512257.1	26.5041011857494	26.5663429492742	26.7554807010375	26.4440988657267	26.228891080845	26.5262888854704	26.5917932431022	26.9231242594108	25.9575199252404	27.1426120504202	26.1752923421565	26.9215058949845
WP_003517545.1	25.7154137224902	23.992609158197	26.289484354764	25.6375346223283	24.075021472531	NA	NA	NA	NA	NA	23.2669535811714	24.2906904621911
WP_003515416.1	24.8495385096409	25.051307150049	24.9566388459244	NA	25.2624867648527	25.1492288462538	25.1010692200501	NA	NA	25.0340522994071	NA	NA
WP_003514322.1	29.005496487194	28.6938257964518	29.305695010395	29.132301414974	28.8771309711896	29.6556164652262	29.0573603516227	29.7745472100294	28.4875939566077	29.4289412854127	29.0445128560679	29.0913982723006
WP_003512606.1	25.2579286221986	24.8432581648374	25.3567294731699	25.9407877363022	25.4340539356134	26.1574461336839	24.975574851293	25.7541650497118	26.3401977500354	25.8535841685359	26.2140648225192	25.2376031225796
WP_003520976.1	25.8487017344752	25.2772409046379	25.6333802818783	25.9236619938027	26.3402087149562	26.2223399035239	25.0669051056393	26.3599841114349	25.1485199209806	25.8003692121189	24.6332798243097	25.6074855447334
WP_003513827.1	28.1596434832797	28.005274697854	27.9565420472052	27.9528513386253	27.7343923849485	27.7609419452556	27.6841544855661	27.7808352112608	27.420017938731	28.154915584957	27.7634099164933	27.6658829136284
WP_003512921.1	26.1553722638007	25.9946886409929	24.7963441788388	26.8124407831369	24.5917270690651	28.0802719282421	25.3124169566844	26.4785184525363	27.1597486538402	26.6696459022318	26.9763753367363	26.2178614144486
WP_080552882.1	27.0768905280272	26.4196414326113	25.8508132344694	26.6599950079221	24.7082079755439	24.1127227666163	25.1182179323991	25.1387592674843	27.511274012089	26.8772091058394	27.1216253705477	26.72630783594
WP_003519433.1	26.5002713852887	26.6898430575105	26.6216550049136	25.2929510644476	26.7182259823781	24.9846157341237	27.0085340982046	26.8630793043866	27.0557200986058	24.7039224692057	23.4122987194135	26.6661459293127
WP_003517920.1	28.2891715276665	28.5102620754843	27.8396158828045	28.2102620098253	27.7223221818977	28.6184882347855	28.1912452226006	28.1056815536501	28.3017462460633	28.2646688560668	26.8309963791409	28.2651053340257
WP_003519431.1	26.2385018446287	25.9428421427981	26.5687740918622	26.049623123089	26.0671590906912	25.877518731166	26.6757565216777	26.5886050822592	26.0937147367485	26.5066504548939	26.2667470505938	26.5641746698584
ADU75724.1	25.6999480499705	NA	24.7360997299452	23.3897958521481	24.7814807285722	22.2779127780962	NA	23.7733013964301	NA	NA	NA	25.8509122595945
WP_003516257.1	27.2998472262851	27.1366348085801	27.5452518857461	27.8130896395038	28.2037148765037	28.2255859145265	27.8970016062099	27.0562346076881	27.6269865946984	27.0833116393898	26.4593984351162	26.9936599175319
WP_003518895.1	28.3179056915657	28.2351033689953	28.505349829249	24.4515427142341	23.5403053562288	25.3130277913297	28.8572156062697	24.3384667089822	28.4819579077423	23.4688506643173	24.0408338686814	26.8602754956727
WP_003513904.1	24.1918170233412	23.8590419781693	24.2255606849575	24.1890775970018	23.3440735160254	24.092068113031	24.3015558971494	24.4858083049389	24.2332614922532	24.3113664242685	24.3960906512337	23.587237479804
WP_003519072.1	24.6431453768872	24.4396198357968	25.0588066002237	24.4581447095283	26.4341810481944	26.142871692773	24.5960366962826	25.0321292090066	22.6722884523826	24.0844297506901	23.9151303880875	25.9048694655799
WP_003512224.1	26.8532958444151	NA	NA	24.5063351431512	25.173882322055	28.5867942060483	27.9580813872751	NA	27.5940769640233	27.3903465418563	27.6113073718977	26.5790046194972
WP_003517042.1	22.2722085169064	22.2033542916743	23.3712126259092	22.5669692995844	22.6180856079124	21.6222385398118	22.320999120994	22.9402921032727	22.3815085263064	23.3820576423034	NA	23.0451262493752
WP_003512055.1	NA	22.6948957464482	23.5515084878215	22.2353145509495	NA	NA	23.0739715559346	22.9690511083698	23.1881013303805	NA	NA	23.1132792317785
WP_003511777.1	25.8391454737957	25.8995328962906	26.617455039512	26.0459779269829	26.2252188727104	26.4061378567952	26.5374028019385	26.5651180088411	24.2862862816872	26.6664271920468	25.8456796211289	26.2960855312831
WP_003519421.1	27.8595754498171	26.9942256053109	27.4768862760354	27.5965892960075	27.7040399300671	28.0255407434949	27.7042063482108	28.3612910935728	27.721354444052	27.7082615594412	27.2443395955459	28.1317371440572
WP_003512222.1	26.0588763309603	26.7337512726493	26.9108915137934	27.1077593467262	25.4895071172627	26.0556480787826	27.2077539083555	25.672448953652	NA	27.0223471909799	27.117817995116	25.3868843644964
WP_003512204.1	30.8555398631826	30.8987059204249	30.5401644399365	30.7885209651398	31.2810729852631	31.0272528462792	30.9526638255311	30.9440452445599	27.9957841046735	29.11040442438	30.5316729120823	30.3929557408986
WP_003516315.1	30.2830748687959	30.8083409161972	30.7763845495864	30.3303974719271	28.9611684097078	28.4184357831519	28.6841713026756	28.5884123770167	27.4591013983316	28.7862732403493	28.8388956279971	29.7720945277054
WP_003517549.1	24.3857285921607	23.9102018253513	24.5928150979139	23.9194425071562	23.9435596146208	27.4073878209907	27.0838760608209	NA	NA	23.4862139931909	NA	26.7902139772903
WP_011838186.1	23.7683627836797	22.8631536437569	22.9476992092342	23.7645205512262	24.3280141284523	24.2938415655219	NA	24.1044804546158	NA	22.4151876930275	21.3658544673618	24.2676223112173
WP_003517112.1	27.5218887061319	27.3700635066229	28.1339801545028	28.3594665829147	28.3126388515273	27.7045562870514	28.601542704995	27.5486799109322	28.2087317018311	28.3854800716543	27.5587381665908	27.3126037131488
WP_003512704.1	22.0792525980874	22.9346217345727	23.0343292763348	21.4098108381841	25.6003868656298	21.8328781400182	22.9484435137474	21.7408860924624	21.4707681697133	22.3803658985513	NA	20.3256922212226
WP_003520552.1	26.7210001615515	27.1184104262215	26.76993948462	27.3375236792043	27.0931753984093	26.9953443476431	27.2288829839967	26.1382239431158	25.6636232070012	26.724398884072	26.5480239623895	26.227622248322
WP_003512919.1	26.2775903101438	26.5619006683418	26.4304074382644	26.2758586769679	26.5925640507487	26.5523544899705	26.2480601054774	26.5463333144125	25.6721204736863	26.2682561840836	25.6656656082295	25.9744257020822
WP_003513389.1	25.5685873563825	24.2983285163696	25.149841844051	25.4222739108214	25.7604101926955	25.6846358582328	25.7819854810332	25.6745289507655	25.1683250116099	24.6348715801639	24.311880017996	24.8204995010161
WP_003517497.1	26.6766472059292	26.7590321959853	26.4398203444621	26.4168420910837	25.9511140394395	26.2338601866545	26.4306577453452	26.2402465944429	25.3129680212946	26.7987236378663	25.9761181954544	27.5453882169194
WP_003514788.1	24.6107164569585	24.5165709234642	22.4916585661235	NA	20.9682684511321	22.7505384777427	21.6935928752326	21.3322443311056	NA	NA	NA	NA
WP_003517036.1	NA	24.3042013397986	24.2670891000807	24.9199568629884	25.6505386715472	25.5331270467985	26.2002769522879	26.0629787983162	NA	25.9627594257483	24.3532429159813	24.4153118067549
WP_003515330.1	20.6647457654413	NA	22.169821821751	NA	21.4442353613365	22.2175143656805	NA	21.2739709329542	NA	22.7968497005744	NA	21.4635137096215
WP_003520721.1	22.8473233197736	23.1289679957606	23.7493684350579	23.3489137358678	21.9441323454451	22.818069646343	23.299095026679	22.3071157604254	NA	22.9041853392095	23.0274963315208	NA
WP_003515602.1	26.4348592820939	25.9343480541484	25.2369984931003	26.0802384791265	26.2782517866107	25.7394095579803	25.3770063333447	25.8353241369272	25.3378035350866	25.7211301365116	25.2157268641927	26.0022423737727
WP_003517038.1	27.4892538750228	26.7301740593383	26.8874275630178	27.2594686929765	27.1050544202237	27.2947494038366	26.9927849130481	26.8121170026695	26.3255018600394	26.8505562483054	26.4716631101274	27.3324280086885
WP_003517493.1	29.0202682727293	29.0294315032463	29.1680419958581	28.7545479345516	29.0809472361592	29.0209256411925	28.6183331109785	29.0554581193245	28.7084069821232	28.5776508535805	28.0915944110653	28.7552942886255
WP_003513421.1	21.449831140346	NA	22.3282363444086	NA	22.6950503524026	22.094322571657	22.3045034255273	22.0845555960152	23.2257920953715	22.7899147470095	NA	22.7706246351959
WP_003518897.1	30.9103017196231	31.8960339435842	32.3822118423983	31.5555430166042	32.0920449327806	31.1768685372079	31.439220012033	31.0491598400142	30.4492809002608	30.4091543141634	30.4423841466123	30.7938519802074
WP_003511610.1	27.9192185025547	27.3272852890858	27.9350813603649	27.4853275729527	27.7635829115139	27.5693811943508	27.3662299642297	28.1642100863217	27.7931722186029	29.4013573729521	26.7028052183834	28.3787776924103
WP_003517940.1	25.4090197053769	24.5631163927089	24.9968310028298	24.3703893955352	24.1047322236287	23.7502589871682	23.6372335506772	25.0541185453324	21.1060965593335	23.9664437652535	24.1294858495136	24.005391473271
WP_003516388.1	NA	20.9306205156376	23.7611510450896	22.0131373514069	NA	22.9774473501777	23.8773290339617	19.9225414463442	21.333752418188	22.9192734311045	22.6880187401583	21.5533508690769
