Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003514175.1	1.60068223214287	26.8420472959184	1.61661507412037	0.119733450163317	0.251077730608954	-5.51779400973553	No
WP_014522619.1	-0.884927232142854	23.5661246938776	-1.61586437838298	0.119896402419224	0.251077730608954	-5.51891462939832	No
WP_003516452.1	-0.311751785714286	30.5619032015306	-1.61583664293135	0.119902426454072	0.251077730608954	-5.51895602429058	No
WP_003516364.1	-0.398683660714287	27.508336619898	-1.61429842105061	0.120236918479586	0.251509174547807	-5.52125092490165	No
WP_003518801.1	1.99832169642858	24.721607002551	1.61370987955608	0.120365104962165	0.251509174547807	-5.52212852270246	No
WP_003512006.1	-3.19771946428572	21.2569612372449	-1.61212279242989	0.120711347208606	0.251964047421585	-5.52449382853399	No
WP_003517233.1	-1.25193651785715	28.1326874107143	-1.61113413421757	0.120927454957365	0.252146608208974	-5.5259663372544	No
WP_003512284.1	0.385654107142862	26.8760919005102	1.60824022527764	0.121561882169569	0.253200094635872	-5.53027241269888	No
WP_003512194.1	0.578659642857147	25.0554336096939	1.60535338694342	0.122197523131525	0.254253869785339	-5.53456184812339	Yes
WP_003517408.1	1.76780285714286	21.4134277678571	1.6019355857974	0.122953654383926	0.255138305312004	-5.53963230825199	No
WP_003517002.1	0.384485982142856	26.8249142091837	1.60191303764075	0.122958655700671	0.255138305312004	-5.53966573093989	No
WP_003518165.1	-1.31037991071428	25.5228949744898	-1.6016675762025	0.123013111489716	0.255138305312004	-5.5400295494017	No
WP_003513744.1	-1.79579973214286	22.2072453061224	-1.59524651347582	0.124444780033232	0.25783485080881	-5.54953097847021	Yes
WP_003517255.1	2.54721089285714	24.0814363647959	1.59055929567772	0.12549859431916	0.259743658780944	-5.55644759674542	No
WP_003516328.1	2.61343946428571	22.7303932270408	1.5892406347741	0.125796398824559	0.25976881603608	-5.5583905335608	No
WP_003519132.1	-0.471027321428572	25.4597511607143	-1.58922039087146	0.125800975252028	0.25976881603608	-5.5584203512462	No
WP_003518743.1	0.925674642857146	22.1612062372449	1.5887455716052	0.125908354711365	0.25976881603608	-5.5591196360063	No
WP_014522588.1	1.31188482142857	23.3079960204082	1.58793453608208	0.126091944968239	0.259874040102786	-5.56031369395465	Yes
WP_003513455.1	1.63277866071429	20.8762012117347	1.58593763806575	0.12654492135266	0.260533661608417	-5.56325158003879	No
WP_003512036.1	-3.23326616071428	23.7290016836735	-1.58477363115348	0.126809587623425	0.260804608333591	-5.56496273441708	Yes
WP_003512416.1	0.82300598214286	23.5360473341837	1.58234621495301	0.127363000473932	0.261453214851307	-5.5685279415041	No
WP_003517629.1	0.317755178571424	26.9189928316327	1.58222037317661	0.127391744991326	0.261453214851307	-5.56871264942279	No
WP_003517189.1	-0.658542589285709	29.8090223979592	-1.57983428411701	0.127937790002963	0.262299234734109	-5.57221267847306	No
WP_003514583.1	1.38814205357143	22.1625728954082	1.57774008295972	0.128418636217276	0.263009955053146	-5.57528107125667	No
WP_003515904.1	-0.379153928571434	29.6976319005102	-1.57528780346178	0.128983603817427	0.263891297998076	-5.57886997456982	No
WP_003515852.1	1.43652133928572	23.5963979846939	1.57411548476487	0.129254414912922	0.263925261186946	-5.58058407998733	No
WP_003511560.1	2.30780625	23.5358620535714	1.57405017471036	0.129269515683402	0.263925261186946	-5.58067954300594	No
WP_003515459.1	-1.34426160714285	20.6897552933673	-1.5721211029182	0.129716208716717	0.264561674385812	-5.58349781564296	No
WP_003511659.1	-1.32374071428572	20.1742570153061	-1.56789432101414	0.130699425739527	0.266289890280118	-5.58966323412112	No
WP_003511662.1	0.896114732142856	20.2055437627551	1.56697040486269	0.130915162735559	0.266452459980992	-5.59100913585033	No
ADU74510.1	-0.903525446428574	30.2141273852041	-1.5619790511015	0.132085757731723	0.268556104931719	-5.59826920027669	No
WP_003517667.1	0.922393392857142	29.3839334438776	1.5584001091397	0.132930421764342	0.269993395500632	-5.60346340971219	No
WP_003516777.1	1.03225544642858	25.6227445408163	1.55681698822464	0.133305473700049	0.270474874174013	-5.60575797518579	No
WP_003514645.1	-0.605644017857145	30.8994642346939	-1.55563938262252	0.133585022577078	0.270761783093146	-5.60746357168303	No
WP_003516225.1	-1.76166714285714	24.0183905357143	-1.55219625928744	0.134405153524601	0.272142666227499	-5.61244448896075	No
WP_003517815.1	2.51614464285715	21.9933514795918	1.54963131038681	0.135018804074196	0.273103050552553	-5.61614923260788	No
WP_003513610.1	-1.15851964285715	24.7936688137755	-1.54670853782165	0.13572087533991	0.274232976201364	-5.62036478167813	No
WP_003516173.1	-1.25600861607143	24.7208430038265	-1.54614222495822	0.135857255046696	0.274232976201364	-5.62118083844814	No
WP_003517659.1	2.38725964285715	23.1399290433673	1.54540496686023	0.13603497097167	0.274309200724767	-5.62224286573511	No
WP_003515614.1	0.869110982142857	22.8334302168367	1.54457109467757	0.13623620639163	0.27443264596875	-5.62344357352885	No
WP_003513015.1	-1.41053339285715	22.0665176403061	-1.53775427136393	0.137890493478702	0.277107063082417	-5.63323959447539	Yes
WP_003514797.1	1.53693571428571	24.9797580229592	1.53751335769706	0.137949258625748	0.277107063082417	-5.63358515487595	Yes
WP_003513246.1	1.31139598214286	21.1299648596939	1.53735455129068	0.137988006922673	0.277107063082417	-5.63381291876023	No
WP_003516852.1	-1.77537785714286	21.9961386352041	-1.53444367040624	0.138699839820457	0.278251469854755	-5.63798439805401	No
WP_003515501.1	1.26108651785714	23.3219460331633	1.53337369849602	0.138962250214982	0.27849285319158	-5.63951612704747	No
WP_003518023.1	1.499481875	22.6244314413265	1.53183598428333	0.139340088390909	0.278964834776488	-5.64171594089667	No
WP_003516256.1	1.73661133928572	25.0656315178571	1.5306942082069	0.139621184394059	0.279242368788117	-5.64334817850404	Yes
WP_003518722.1	-0.751547232142858	25.5509866964286	-1.52673180124945	0.140600309932048	0.280829016767092	-5.64900501913087	No
WP_003512204.1	-0.602377410714286	29.7286320918367	-1.52632532866095	0.140701068604737	0.280829016767092	-5.64958463757518	No
WP_003517076.1	-0.606994821428572	23.4940564668367	-1.52280801298293	0.141575435881089	0.282286728715091	-5.65459499506571	No
WP_003513389.1	0.501114732142856	25.0431016326531	1.52131887430006	0.1419469594294	0.282739878538235	-5.65671341809026	No
WP_003514623.1	-0.503383392857138	29.74376	-1.5204143018854	0.142173029927949	0.282902678841402	-5.65799942458691	No
WP_003517595.1	0.440950446428573	24.4301980612245	1.51793847754405	0.142793295916158	0.283671177127595	-5.66151605639079	No
WP_003514386.1	-1.49807125000001	20.3286464158163	-1.51771775828384	0.142848699910682	0.283671177127595	-5.66182933706158	No
WP_003512523.1	-0.908084464285714	23.4574266071429	-1.51661976404575	0.143124575260929	0.283718199021414	-5.66338723806437	Yes
WP_003516198.1	3.49609357142857	26.2729540178571	1.51647139431469	0.143161887159275	0.283718199021414	-5.66359768367907	Yes
WP_003516078.1	2.52047410714286	20.7935576147959	1.51385558143423	0.143821017996655	0.284736560882266	-5.6673051637666	Yes
WP_003513600.1	-1.99895455357143	23.61926375	-1.51125789460868	0.144478035958286	0.285600013886922	-5.67098179229216	No
WP_003518726.1	-0.93064571428571	22.4224312882653	-1.51097956153259	0.144548578457054	0.285600013886922	-5.67137542493833	No
WP_003517105.1	2.65705580357142	21.0127964413265	1.51022354319841	0.144740330647168	0.285690884258256	-5.67244432576712	No
WP_003517454.1	0.480535267857142	26.402254375	1.50777510766306	0.14536276523498	0.286630804688692	-5.6759030654624	No
WP_003514180.1	1.66680964285715	23.5504755612245	1.50613750663371	0.145780290720828	0.287007310337393	-5.6782138382114	No
WP_003513083.1	-1.345533125	20.706452627551	-1.50587789341138	0.145846571987777	0.287007310337393	-5.67857998289285	No
WP_003512928.1	-1.77608241071429	21.0527481632653	-1.50449269053779	0.146200641032806	0.287415502933099	-5.68053272824514	No
WP_003515310.1	-1.72251133928571	20.751006505102	-1.49992731907516	0.147372556363961	0.289429068610585	-5.68695821918129	No
WP_003517663.1	-1.28885848214285	22.6236650765306	-1.49739419105445	0.148026099203644	0.290272210642513	-5.69051655925068	No
WP_003514580.1	0.519392232142856	28.276110752551	1.49669077660015	0.148207997419421	0.290272210642513	-5.69150378784622	No
WP_003513782.1	1.39872455357143	22.8598048469388	1.49654326999848	0.148246164720998	0.290272210642513	-5.69171076235963	No
WP_003515405.1	0.306828750000001	29.5570185714286	1.493840586435	0.148946902238246	0.291144663639953	-5.69550008771797	No
WP_003519966.1	0.394612499999994	27.7747437372449	1.49366907745978	0.14899146104779	0.291144663639953	-5.69574036437218	No
WP_003517098.1	0.444141785714294	26.2515874617347	1.49310776482142	0.149137368517608	0.291144663639953	-5.69652658108466	No
WP_003514612.1	-2.30999339285714	23.9900182780612	-1.4917914329698	0.14947999182815	0.291523168142462	-5.69836938483737	No
WP_003512363.1	-0.886357142857143	28.3622737372449	-1.49120008692483	0.149634119604809	0.291533672391079	-5.69919680837567	No
WP_020458025.1	0.267450089285713	29.5871427933673	1.48893558565506	0.150225533010072	0.292287928339973	-5.70236285806978	No
WP_003515306.1	-2.546586875	23.57156875	-1.48689574732627	0.150759898317408	0.292287928339973	-5.70521142279677	No
WP_003518807.1	0.885159821428569	24.8514225255102	1.4861409777629	0.150958012483633	0.292287928339973	-5.70626462056679	Yes
WP_003518318.1	2.27846017857143	22.2327864413265	1.48585248269468	0.151033793414985	0.292287928339973	-5.70666706770835	No
WP_003513635.1	-0.349938750000003	30.0262749362245	-1.48544577705142	0.151140678031008	0.292287928339973	-5.70723430823895	No
ADU73753.1	0.267179642857144	29.598805497449	1.4854347259208	0.15114358319037	0.292287928339973	-5.7072497196939	No
WP_003517935.1	-0.96746830357143	24.6938610586735	-1.48521220235789	0.151202090611288	0.292287928339973	-5.70756002192773	No
WP_003518681.1	1.32904848214286	22.5989756377551	1.48516590794808	0.151214264967721	0.292287928339973	-5.70762457325613	No
WP_003512252.1	1.41707696428572	24.2414543877551	1.4809512891143	0.152325953692982	0.293899069175119	-5.71349436783296	No
WP_003516416.1	0.738072500000001	25.7483199107143	1.48086916701484	0.152347680756082	0.293899069175119	-5.71360860499394	No
WP_003513187.1	-0.693862589285715	26.1532403571429	-1.47641970271978	0.153528642581926	0.295882101935178	-5.71979031013613	No
WP_003518953.1	2.22179910714286	22.3251310459184	1.47572239738904	0.153714390327612	0.295882101935178	-5.7207576993952	Yes
WP_003519369.1	-0.442058750000001	27.4604020918367	-1.47529435977923	0.153828500955075	0.295882101935178	-5.72135134044811	No
WP_003512340.1	-2.00313330357143	21.1873394897959	-1.47228080190908	0.154633831271467	0.296945433469541	-5.725526799857	Yes
WP_003516026.1	2.95850839285714	24.8101156377551	1.4720922576371	0.154684330394082	0.296945433469541	-5.72578780514247	No
WP_003518709.1	-2.24626928571429	23.3006590178571	-1.47088234939388	0.155008706610305	0.297276971581407	-5.72746204779334	No
WP_003516545.1	-0.488808303571432	27.1709597193878	-1.47011212363993	0.155215490909352	0.297382563228085	-5.72852727713134	No
WP_003514621.1	-0.562682232142855	30.412327869898	-1.46750956629228	0.155915858827628	0.298432698537258	-5.73212323457859	No
WP_003513376.1	1.87728732142857	20.9069570790816	1.46584440651153	0.156365306320267	0.29872328676111	-5.73442123123924	No
WP_003513219.1	0.997051785714284	22.503866875	1.46581780082209	0.15637249602903	0.29872328676111	-5.73445793083485	No
WP_003518656.1	0.423005	29.8286246428571	1.46484080561768	0.156636696697243	0.298936636345274	-5.73580520652537	No
WP_003515545.1	-0.2653575	28.2450331505102	-1.46331875122619	0.15704901249992	0.298982821491462	-5.73790264090452	No
WP_003511555.1	-1.31365651785714	20.9160892984694	-1.46232820808558	0.157317816077649	0.298982821491462	-5.73926667039612	No
WP_003514472.1	0.333862678571428	25.4034141709184	1.4622917405689	0.157327719358012	0.298982821491462	-5.73931687350616	No
WP_003512076.1	-0.398688660714285	29.1723377168367	-1.46225820017773	0.15733682818013	0.298982821491462	-5.73936304606763	No
WP_003512112.1	0.453668035714283	29.6942991836735	1.46193873911121	0.157423608050606	0.298982821491462	-5.73980278050593	No
WP_003518486.1	-0.384862678571427	28.0689234311224	-1.45984999775442	0.157991957210781	0.299771767795867	-5.74267595223901	No
WP_003520408.1	1.21768348214286	25.9220155484694	1.45884937772597	0.158264813940047	0.299999067043029	-5.74405115397357	No
WP_003513794.1	-0.931315089285714	31.4488159311224	-1.45728410487293	0.158692407840242	0.300518955910023	-5.74620082236783	No
WP_003520327.1	0.94606517857143	25.4317718112245	1.4562318378566	0.158980385205046	0.300773701739276	-5.74764488101592	No
WP_003517100.1	0.463326250000001	24.6058411352041	1.45459872807399	0.159428158996877	0.301329982289179	-5.7498843390244	No
WP_003517527.1	1.73173669642857	21.7875792346939	1.45397956522669	0.159598189851723	0.301360743843331	-5.75073284367488	No
WP_003518917.1	-0.613850357142852	27.0693162372449	-1.45324032350067	0.159801387652139	0.301454013280261	-5.75174551349664	No
WP_003516186.1	3.01293750000001	26.7002424234694	1.45099316947741	0.160420351897302	0.301752329646204	-5.75482121810749	Yes
WP_004463666.1	1.85943098214285	22.4746281122449	1.45010943217998	0.16066430067384	0.301752329646204	-5.75602971890998	No
WP_003517075.1	-0.751057767857144	30.1918677678571	-1.44987550577791	0.160728924259443	0.301752329646204	-5.75634950851314	No
WP_003512569.1	1.42123883928572	20.556738494898	1.44932783141688	0.160880304568093	0.301752329646204	-5.75709804072683	Yes
WP_003516973.1	-0.667444732142858	24.1841218622449	-1.44931776340357	0.160883088499481	0.301752329646204	-5.75711179895849	No
WP_003512401.1	0.770647589285716	25.3524601785714	1.44858434465637	0.161085992389747	0.301752329646204	-5.75811382383022	No
WP_003520364.1	-1.20181258928572	22.7371180229592	-1.44848718535523	0.161112887447721	0.301752329646204	-5.75824653506304	No
WP_003512498.1	2.25168178571428	20.9193931887755	1.44799789150382	0.161248385848687	0.301752329646204	-5.75891475614023	Yes
WP_003518649.1	-1.94121071428572	27.4397811479592	-1.4476487690543	0.161345123198582	0.301752329646204	-5.75939143286713	No
WP_003518677.1	-1.95572035714286	22.5222878443878	-1.44601838372368	0.161797501176058	0.302309916401405	-5.76161622861558	No
WP_003514614.1	-0.567657410714283	25.4926165688776	-1.44407414569958	0.162338297552763	0.303031488765157	-5.76426658330491	No
WP_003511746.1	-0.732012053571424	23.8065897704082	-1.4425321860679	0.162768232581154	0.303544943728889	-5.76636645395564	No
WP_003516406.1	-2.25810285714286	24.0627857397959	-1.44073722262446	0.163269864558025	0.304191002408488	-5.76880852369766	No
WP_003519421.1	0.33765723214286	27.8094504336735	1.4393070502004	0.163670439092104	0.304647730883689	-5.77075248277677	No
WP_003513825.1	-0.344152857142859	29.1848547321429	-1.43790267812616	0.164064555774917	0.305091583793963	-5.77265981149034	No
WP_003518711.1	-1.75894642857143	21.1086582397959	-1.43496133682663	0.16489247213562	0.306340516953379	-5.77664953697576	No
WP_003517504.1	1.76860741071429	25.5418188137755	1.43439880216821	0.16505119363326	0.306345018485974	-5.77741180212479	No
WP_003515593.1	-0.506339732142855	32.2894744897959	-1.42786886004985	0.16690263441779	0.309488328721729	-5.78624201810603	No
WP_003515331.1	-2.252058125	21.1677898214286	-1.42524204012884	0.167652100339069	0.310397003323662	-5.7897847063832	No
WP_003519011.1	-0.885962410714292	20.1526267091837	-1.42443505878508	0.167882883310271	0.310397003323662	-5.79087195792635	No
WP_003518955.1	1.30704375	24.3119125510204	1.42438891332327	0.167896087817866	0.310397003323662	-5.79093411450065	No
WP_003516785.1	1.47215517857143	22.1571669897959	1.42393460318689	0.168026132921636	0.310397003323662	-5.79154596715924	No
WP_003517459.1	0.909734910714288	26.2431384693878	1.42268189706882	0.168385134771729	0.310767292045753	-5.79323223439729	No
WP_003515022.1	-1.16469741071428	27.1622314285714	-1.42187108641064	0.168617824983551	0.310903985858664	-5.79432300604085	No
WP_003513808.1	0.388045446428571	27.5330154081633	1.42066582328524	0.168964192643722	0.311249828554225	-5.79594346945727	No
WP_003517463.1	0.858481696428566	22.5575696811224	1.41843613864473	0.169606458670003	0.312139585909114	-5.79893823136447	No
WP_003513122.1	1.62514035714285	21.0929510586735	1.41628621232367	0.17022759791326	0.312988829183855	-5.80182214537054	No
WP_003518977.1	-2.67341928571428	22.8583724234694	-1.41096572170657	0.171772570143037	0.315533493421137	-5.80894332866921	No
WP_003518590.1	-0.565728125	27.5396724744898	-1.40746072921885	0.172796457770134	0.31711709478414	-5.81362230921624	No
WP_003512369.1	-1.67650642857143	20.6129050765306	-1.40667758367123	0.173025896434566	0.317241119749064	-5.8146664348956	Yes
WP_003516388.1	1.14402303571428	22.7347278443878	1.40283690819401	0.174154620781226	0.318755662834684	-5.81977994719413	No
WP_003515586.1	2.05385455357143	20.9805621938775	1.40265764992246	0.174207445416273	0.318755662834684	-5.82001832701895	Yes
WP_003513190.1	-0.388123660714285	25.3928557015306	-1.40220859183857	0.174339831917746	0.318755662834684	-5.82061537772244	No
WP_003517802.1	1.38792848214286	23.35051875	1.39949229372411	0.175142331089669	0.319924481766777	-5.82422344524889	Yes
WP_003517278.1	0.535038660714285	25.8044823214286	1.39857072880931	0.175415264019183	0.320061152553905	-5.82544622868024	No
WP_003514317.1	-1.04572598214286	24.8623930229592	-1.39813730661033	0.175543744385432	0.320061152553905	-5.82602108345017	No
WP_003512179.1	0.901974464285718	28.6302518877551	1.39634093531799	0.176077045471375	0.32073513859098	-5.82840204382672	No
WP_003511653.1	0.382254107142863	27.8596020790816	1.39570087899535	0.176267374484408	0.320783708439591	-5.82924977086158	No
WP_003512028.1	2.09544205357142	21.6142456632653	1.3939029570904	0.176802885118764	0.321459791125025	-5.83162929351595	No
WP_003511705.1	-0.293079553571427	27.1304182780612	-1.39188105985888	0.177406650773448	0.321985597465587	-5.83430216345379	No
WP_003515756.1	1.14653651785714	27.2174792857143	1.39183429302161	0.17742063533818	0.321985597465587	-5.83436394879562	No
WP_003515758.1	-1.53204794642857	25.2697287372449	-1.39093477454965	0.177689786443473	0.322175746002967	-5.8355519950161	No
WP_003517395.1	0.559724732142861	26.8108110076531	1.38747650276025	0.178727580849449	0.323757909856673	-5.84011351557672	Yes
WP_003521619.1	-0.703409285714287	20.0529039285714	-1.38498417137745	0.179478483808626	0.324817939302776	-5.84339501513991	No
WP_003517452.1	0.560533214285716	26.0949959056122	1.38249716231874	0.180230274969833	0.325877618949145	-5.84666455154469	No
WP_003515816.1	1.99201267857143	22.1368634183673	1.37764781093004	0.181703347493618	0.328238305149761	-5.85302547811363	No
WP_003512303.1	2.70496678571428	22.5564546173469	1.37690754847492	0.181929050891114	0.328343406764809	-5.85399482591256	Yes
WP_003518524.1	-1.13975098214286	19.9034540306122	-1.3748310915537	0.182563339311631	0.329185046044891	-5.85671152589255	No
WP_003513233.1	-2.99493491071428	21.268013252551	-1.37170018254444	0.183523033015621	0.330611346241376	-5.86080125266047	Yes
WP_003514830.1	-0.943783839285711	22.6437872959184	-1.36852934489001	0.184499024695384	0.332064360333289	-5.86493510128354	No
WP_023062381.1	2.49690928571429	28.5666325892857	1.36762203715713	0.184779049149634	0.332263244342461	-5.86611647716482	Yes
WP_003516971.1	-0.498772053571429	26.6608393239796	-1.3643823110321	0.185781671630971	0.333759923370031	-5.87032940747158	No
ADU74909.1	0.814107946428567	25.7786641836735	1.36321517578199	0.186143923421838	0.334104477936632	-5.87184507364935	No
WP_003518901.1	0.456096964285717	27.5729000510204	1.36253549266686	0.186355137810176	0.334177557280829	-5.87272721807903	No
WP_003512919.1	0.359699910714284	26.0650422704082	1.3588580431134	0.187501198684318	0.335925365101703	-5.87749362540618	No
WP_003514846.1	-2.05422357142857	21.6567433418367	-1.35824950470908	0.187691381166096	0.335959001904609	-5.87828130959329	No
WP_003516429.1	1.07648446428571	20.3010351785714	1.35725482090192	0.188002570120996	0.336208975763825	-5.87956817101737	No
WP_003512274.1	0.658816785714286	25.8381419387755	1.35583963593506	0.188446013574238	0.336694791800826	-5.88139767278814	No
WP_003518445.1	0.475385267857138	24.2312442091837	1.35161991003289	0.189773137036507	0.338100818376477	-5.88684316877093	No
WP_014522587.1	-0.317274732142856	27.35664125	-1.35133083750306	0.18986431990745	0.338100818376477	-5.88721568513613	No
WP_003517621.1	1.33428776785714	20.355388252551	1.35132469965598	0.189866256357156	0.338100818376477	-5.88722359400365	No
WP_003520721.1	1.03776589285714	22.4284349617347	1.35114499228781	0.18992295971046	0.338100818376477	-5.88745514078543	No
WP_003516642.1	0.441147232142857	29.2314786989796	1.34976800852805	0.190357883357677	0.338556421511625	-5.88922846876714	No
WP_003513685.1	-0.549062232142852	30.2562321683673	-1.34924161207034	0.190524353534348	0.338556421511625	-5.88990597459181	No
WP_003519085.1	-1.47795133928572	21.425404005102	-1.34841313788831	0.190786585820009	0.338715315405089	-5.89097181873164	Yes
WP_003516435.1	-2.37683955357144	22.167416875	-1.34766821756986	0.191022613192123	0.338827440594173	-5.89192969440307	No
WP_003515733.1	-1.70607205357143	23.7307620918367	-1.34383153496015	0.192241895502188	0.34068184013046	-5.896856063627	Yes
WP_003513139.1	-2.52333035714286	25.2643062627551	-1.34270805465306	0.192600086124628	0.340743404630057	-5.89829637012079	Yes
WP_003513419.1	0.538075178571425	24.2855772831633	1.3426320630684	0.192624332821481	0.340743404630057	-5.89839375462654	No
WP_003513364.1	-0.24658214285714	26.9818856632653	-1.33816391563588	0.194054199524516	0.342963238113662	-5.90411150818501	No
WP_003514375.1	-0.948991428571425	20.4555265561225	-1.33722299192294	0.194356364547652	0.343187814876936	-5.90531350974724	No
WP_037294838.1	-0.686470803571432	30.3043592984694	-1.33560799006544	0.194875859232201	0.343529869262015	-5.90737494537754	No
WP_003515026.1	-0.279483124999995	29.7177339413265	-1.33525520439641	0.194989483625078	0.343529869262015	-5.90782496863453	No
WP_003514847.1	2.20601446428572	23.3452998469388	1.33498703385627	0.195075890045216	0.343529869262015	-5.90816698664008	No
WP_003513674.1	0.558565089285722	22.9934199872449	1.32660590588827	0.197791471122192	0.347509751839698	-5.91882650943793	No
WP_003515646.1	-0.947442232142858	22.0378650510204	-1.32660385600515	0.197792138899453	0.347509751839698	-5.91882910956405	No
WP_003517991.1	-2.10284464285714	22.2467934693878	-1.32637164101742	0.197867797476073	0.347509751839698	-5.91912363498766	No
WP_041740025.1	0.799297410714289	20.3275690816327	1.32133496668304	0.199514372729641	0.350087887690327	-5.92550095504547	No
WP_003517588.1	1.38342866071429	26.1462246811224	1.32005137482966	0.199935703954148	0.350327035370493	-5.92712289009564	No
WP_003516993.1	0.369843571428568	25.7517481377551	1.31983091251954	0.200008139071215	0.350327035370493	-5.92740132851014	No
WP_003513438.1	-0.67000910714286	29.0952228443878	-1.31562315734529	0.201394561049147	0.352440481836007	-5.93270798455353	No
WP_003513773.1	-0.321663392857143	29.2222403954082	-1.31434526132502	0.201817094790617	0.352864857974674	-5.93431674296821	No
WP_003512025.1	0.307219910714291	28.1537516709184	1.31228703868015	0.20249909109621	0.35374172776165	-5.93690504623484	No
WP_003519138.1	1.53615946428571	22.9661704336735	1.30716123573137	0.204205321546723	0.356404657374512	-5.94333583844989	Yes
WP_003513175.1	-1.52875285714285	23.431306377551	-1.30570360616265	0.204692556333325	0.356937197876617	-5.94516062368196	No
WP_003512265.1	0.328154999999999	28.3069934438776	1.30382263757992	0.205322630894493	0.357609600668565	-5.94751279647314	No
WP_003511548.1	1.20326223214285	24.3949565816327	1.30346360954429	0.205443066506532	0.357609600668565	-5.9479614340414	Yes
WP_003516128.1	-0.631058839285718	20.1694030229592	-1.29734572586823	0.207503731862659	0.360876055413319	-5.95558994592606	Yes
WP_003512414.1	-0.315797499999992	28.961895625	-1.29671273532504	0.207717849945062	0.360928178982555	-5.95637747208047	No
WP_003515018.1	0.60057633928572	31.3529222704082	1.29151022047681	0.20948415596364	0.363542798809767	-5.96283756834709	No
WP_003519033.1	-1.14741366071429	24.5915798086735	-1.2911891185975	0.209593552375018	0.363542798809767	-5.96323555577123	No
WP_003515559.1	-1.84603544642857	21.3185709693878	-1.28921932495986	0.210265608613905	0.364386023769455	-5.9656751358092	Yes
WP_003517600.1	-1.93634017857143	21.0974647066327	-1.2884659055507	0.210523100472841	0.364509961949442	-5.96660739319879	No
WP_003513783.1	1.02923035714286	23.9511129464286	1.28493672539536	0.211732489369121	0.36628038761119	-5.9709680310005	No
WP_003512095.1	-0.388620803571428	26.929717372449	-1.28307141261447	0.212373860120989	0.367065931073314	-5.97326863294279	Yes
WP_003512048.1	0.290516696428568	28.3220459183673	1.2817726675741	0.212821305128399	0.367515205331861	-5.97486874896312	No
WP_003517903.1	-0.293923214285712	29.0575620790816	-1.28094853100101	0.213105613921809	0.367564586100645	-5.97588339883958	No
WP_003517357.1	1.17967964285715	21.2420938647959	1.28060281145949	0.213224966528792	0.367564586100645	-5.9763088695511	No
WP_003517677.1	-0.680824017857148	24.5532936862245	-1.27919005133718	0.213713228077073	0.36808253693415	-5.97804649636145	No
WP_003517639.1	1.04028071428571	21.5804018239796	1.27332126687143	0.215750744229422	0.37126554757653	-5.98524706466625	No
WP_003513026.1	0.602826607142859	24.0527323979592	1.26687863114478	0.218004638801223	0.374814993026664	-5.9931187036808	No
WP_003514635.1	-0.411458749999998	30.3299773596939	-1.26367642031406	0.219131598594994	0.376266855313675	-5.9970183053549	No
WP_003517748.1	1.39997258928572	24.5362666326531	1.26295001028173	0.219387865358032	0.376266855313675	-5.99790172517062	No
WP_003517312.1	1.14401678571429	20.3987099362245	1.26284478030266	0.219425007971189	0.376266855313675	-5.99802966353333	No
WP_003517145.1	-1.37051625	22.8419185586735	-1.26061958872863	0.220211553135396	0.377285528099105	-6.00073288069752	No
WP_003517112.1	0.356113839285719	28.0819738903061	1.25887281930942	0.220830499319151	0.378015527218809	-6.00285200022564	No
WP_003512157.1	1.10317482142858	22.4653748086735	1.2573745949195	0.221362436019131	0.378256339788293	-6.00466756119496	No
WP_003513265.1	-0.879941160714289	29.2030252168367	-1.25710869402814	0.221456945012117	0.378256339788293	-6.00498958596682	Yes
WP_003515915.1	0.61736035714285	26.7071335204082	1.25684656974728	0.221550141876	0.378256339788293	-6.00530697910012	No
WP_003512516.1	-1.61320669642857	21.0157903061225	-1.25550171709881	0.222028768470051	0.378450934168275	-6.00693448946506	Yes
WP_003516465.1	0.455003214285718	27.8796050765306	1.25544128918805	0.222050293006896	0.378450934168275	-6.00700758242552	No
WP_003513925.1	-2.58271901785715	23.3007616454082	-1.25366568308952	0.222683479208893	0.379145312312626	-6.00915397204475	No
WP_003513964.1	0.436613125000001	32.0622403061224	1.25321450042254	0.222844591726605	0.379145312312626	-6.0096989503673	No
WP_003518759.1	-2.629125625	25.3141351147959	-1.24782589499094	0.224775689247338	0.382099176864512	-6.01619459723308	Yes
WP_003517593.1	-1.42176964285715	21.4282426913265	-1.24651753795349	0.225246480202374	0.382461745534084	-6.01776806994609	No
WP_003517754.1	1.73396392857143	24.1024261479592	1.24614895892894	0.225379242904014	0.382461745534084	-6.01821107564464	No
WP_003512844.1	1.82420758928572	22.5584741071429	1.24225213556477	0.22678653299859	0.384370651099612	-6.02288779880529	No
WP_003515567.1	-0.28002133928571	30.2417110204082	-1.2419488281268	0.226896348633801	0.384370651099612	-6.02325127409967	No
WP_003511680.1	0.790357767857145	26.8132294642857	1.23173033077413	0.230619740417053	0.390340838702438	-6.03545159288157	No
WP_003517897.1	-1.39917410714286	20.5377611096939	-1.23098811493738	0.230891982211763	0.390464439288227	-6.03633432959846	Yes
WP_003518361.1	0.80313116071429	23.6669913010204	1.23014079294785	0.231203074273921	0.390653470324901	-6.03734150358845	No
WP_003517491.1	0.304471428571432	28.0058145663265	1.22777988217056	0.232071552086903	0.391783154255237	-6.0401446163844	No
WP_003518452.1	1.461524375	21.425082557398	1.22527472717027	0.232995790360101	0.39300494759535	-6.0431138422398	No
